,beta,rr_sus_slat,rr_sus_rec,r_clear,r_sc,adr,rr_inf_asym,rr_inf_cs,r_lat,p_primary,r_stab,r_react,r_relapse,r_relapse_td,r_relapse_tc,p_cs_pub,p_dx_pub,p_dx_pri,dur_succ,r_act,cas
65,15.365790897610937,0.4764361702115552,0.23287358909027378,0.023434130963645376,0.18227130271051908,0.059202815436472545,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.362 -> 3.159(0%) -> 4.585(100%))
66,18.896075113984203,0.2275189961467963,0.20787375452986642,0.03501151744533531,0.21230102831940872,0.05940920992349391,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.346 -> 2.659(0%) -> 4.086(100%))
67,19.878263477088495,0.23541455456171165,0.23093602521813875,0.030516910810022,0.17423601244590428,0.039376571408823564,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.510 -> 2.718(0%) -> 5.461(100%))
68,16.00942547737925,0.440309516084441,0.266436615968644,0.031172496050074907,0.20863749454743322,0.08235592752983359,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.307 -> 2.517(0%) -> 5.194(100%))
69,22.987019249738076,0.26996475906253364,0.22158371958272233,0.021525887293808613,0.23877470891089936,0.0657312273218257,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.422 -> 2.391(0%) -> 5.827(100%))
70,17.253725068089626,0.35543800773325107,0.26314501789462563,0.028464923292436353,0.2250376284500175,0.07294338923588635,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.386 -> 2.513(0%) -> 5.005(100%))
71,12.976250881967099,0.47148959923409695,0.25498163109850247,0.0250113489915007,0.1644697049515716,0.037559840304761824,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.418 -> 2.895(0%) -> 4.737(100%))
72,10.904355074359303,0.7444527390365633,0.21606857185314807,0.026872781804778256,0.20960823353851832,0.05065294406405564,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.355 -> 2.552(0%) -> 5.126(100%))
73,19.862233366150555,0.2837610672597663,0.16965245712054283,0.032631773760249845,0.23365181036543153,0.04775375036912556,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.545 -> 2.770(0%) -> 4.096(100%))
74,15.043883917804823,0.49887182479333475,0.2958870032351375,0.030793441680863058,0.18878882897951907,0.08583355084038384,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.422 -> 3.352(0%) -> 3.747(100%))
75,16.75729966000456,0.44535902064043803,0.1624973971977998,0.03579231968218207,0.19440837362612223,0.08542303543139851,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.367 -> 2.504(0%) -> 4.771(100%))
76,19.301528193091663,0.2533531865783267,0.14443711248261476,0.03479476602598535,0.2182364876083435,0.057940434896712315,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.221 -> 2.709(0%) -> 4.527(100%))
77,10.90153772960132,0.7175996064777356,0.29277530705693666,0.03791011832493846,0.1547322289604365,0.0407516093358081,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.379 -> 3.236(0%) -> 4.862(100%))
78,21.923430549210558,0.23332928980093012,0.19565996503797967,0.0289234665715239,0.23964741876572612,0.07775074198034497,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.385 -> 2.531(0%) -> 4.118(100%))
79,12.553072449818877,0.7012593946630449,0.2011914595013395,0.03308582212414369,0.1709789198654706,0.08969824569420956,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.420 -> 2.548(0%) -> 4.460(100%))
80,11.98544821651234,0.5817460146188916,0.22260962903737508,0.03522941952970452,0.15919995884720076,0.07173321209565622,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.428 -> 2.471(0%) -> 4.726(100%))
81,14.570339605322703,0.4915676251902304,0.2584729611348074,0.03364404056015195,0.2162861249893331,0.09229532633127487,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.711 -> 2.142(0%) -> 3.469(100%))
82,17.94854541722378,0.3219023118739737,0.2466346782695869,0.02656235976497129,0.1849323470196594,0.08552071138356335,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.324 -> 2.234(0%) -> 4.562(100%))
83,13.314904749280423,0.5465340684213659,0.1449142094766573,0.021846681659240738,0.2121723594182039,0.0703910620729895,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.309 -> 2.947(0%) -> 3.997(100%))
84,19.749381858148237,0.2464939994959122,0.14382823299531522,0.03038437676720372,0.23243618877380073,0.05907728812329361,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.335 -> 2.747(0%) -> 4.261(100%))
85,18.888466917754325,0.3856946689763404,0.1575962252480718,0.02941301611350967,0.16976552904429007,0.08333059987782,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.278 -> 2.828(0%) -> 6.748(100%))
86,18.500091835366632,0.42805420749035444,0.14903523298521035,0.03312132037279252,0.1587869539872295,0.09740077258747251,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.585 -> 3.205(0%) -> 4.176(100%))
87,15.526552825904293,0.4064264287967617,0.2919848239881895,0.026192870964906963,0.16663262204876086,0.05222843350354285,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.620 -> 2.331(0%) -> 4.219(100%))
88,17.20395220922451,0.26617056633856434,0.23925016410980898,0.027373981540886088,0.20582900254779202,0.029847054698020795,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.311 -> 2.922(0%) -> 3.727(100%))
89,12.327378112858824,0.4655309156999371,0.26666360041130327,0.033370841740680515,0.17052840390443155,0.07423952001285233,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.317 -> 2.167(0%) -> 4.859(100%))
90,10.90153772960132,0.7175996064777356,0.29277530705693666,0.03791011832493846,0.1547322289604365,0.0407516093358081,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.379 -> 3.236(0%) -> 4.862(100%))
91,13.259458374613148,0.4950605452555174,0.3016805712981708,0.031966539346429415,0.21300213642678267,0.05695174066798539,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.175 -> 3.457(0%) -> 4.658(100%))
92,21.69927588704782,0.31402901564659064,0.18305959304667196,0.03980934825769474,0.20344081845052436,0.09132167819970173,1,1,0.5,0.14,0.6666666666666666,0.001,0.001,0.008,0.004,0.483,0.65,0.27,0.5,0.08139534883720931,Cascade(1.394 -> 3.972(0%) -> 3.551(100%))
