,rr_die_a,beta,rr_sus_slat,rr_sus_rec,r_onset,p_primary,r_clear,r_sc,r_react,r_relapse,r_relapse_td,r_relapse_tc,r_csi,r_recsi,rt_cs,ppv,r_die_ut,rr_inf_asym,rr_inf_cs,r_lat,r_stab,p_cs_pub,p_dx_pub,p_dx_pri,dur_succ,r_act
25,0.8475857447848458,18.976779601762725,0.39919382711633283,0.21345198581152894,4.3027769729864875,0.09536037174505596,0.03653884050543693,0.2034449252301912,0.0014321401209582694,0.0011760393900127127,0.16213625173223806,0.025252442904005388,13.100089075118177,11.456221710064652,0.06867527843345676,0.7393295416715747,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.05270627593940737
26,0.9905910033931986,5.69471229547637,0.29620702822168776,0.16410476695169485,4.634222811605129,0.1250843960731606,0.026102438985988907,0.15522838545621204,0.0007386293187639662,0.0015775966849766842,0.1724386998537561,0.039191827760076174,4.859515799275159,1.2861977834265672,0.09652569670692374,0.7011826040278579,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.07148369254803014
27,0.44279116389749756,11.901366926106057,0.29641106505167725,0.1610128084624238,2.475035956740029,0.11759565252632222,0.03822992121433344,0.2122739638148072,0.0011824318867293556,0.0014424040928467312,0.1461091989015699,0.027289341177483557,9.049528663227667,5.170424638394955,0.021436274775812728,0.552206656019138,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.06663365432355267
28,0.9023683036586712,8.655477613073709,0.21344322564920604,0.18877396249176953,1.6536148368878463,0.11035671014922512,0.03087659338972978,0.19043314759835756,0.0013349159554371546,0.0015939233441820565,0.12537134504231792,0.033283446021055894,10.755389860417699,9.12627667668274,0.12837072305073055,0.8726260297175998,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.062023010462842865
29,0.1042450260561664,10.814129893791472,0.41652238116205054,0.1754983375966881,4.259517524154957,0.13194688053638665,0.022732422096371045,0.20897830560323022,0.0010285772939343046,0.0015248175156841286,0.16104731703531797,0.037235202319812796,13.759568963034898,5.719982779494645,0.07806644170243705,0.7854833751208989,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.07600161647821688
30,0.09522349313629108,9.956517087031408,0.5479728923805727,0.2479168095420478,3.5333011343108787,0.13614801536883442,0.03161312185464838,0.19063537450397244,0.0012643034582499027,0.0018785781220419099,0.11310854329993811,0.0333891437689058,8.506417870021666,10.478057950741922,0.07420779141006323,0.6258763661813898,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.07880286078578891
31,0.8674553889273353,9.66024118398314,0.7510114413867908,0.24868015007910743,1.2132008195899693,0.09530470420655303,0.023336592979130297,0.20527343404829215,0.000987860661858944,0.0015421996513095735,0.10797599558260527,0.0348619344652235,6.67695500762275,11.999347905502688,0.0769029460136083,0.7396812121531494,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.05267226692218385
32,0.0038492418635133197,11.823837027598286,0.30687189615787713,0.2728278453394996,4.7229984685602675,0.12523838475776283,0.030422227186489962,0.2216232031484977,0.0007079396574356491,0.0011509290478514539,0.11720420216205425,0.0314505783552238,12.171211610782219,5.929024137613229,0.09580974927650593,0.8820048254244238,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.07158429369530697
33,0.47382990156084187,7.100560869203761,0.44465459534980584,0.2359014455178249,4.2213037188280005,0.10945960819019594,0.03524942708371411,0.16441422535360795,0.0010087971937550759,0.0015726237281047971,0.14406378251485252,0.03619057648828872,4.052642156954171,8.304857459339988,0.13600070782941392,0.76127693932525,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.06145684642543066
34,0.14854356516146283,16.650531910287032,0.6938616094423028,0.2777484100445618,3.2713463939815304,0.09227396314819084,0.02903046718962644,0.19289814102950137,0.0012236323107217403,0.0013173936599630925,0.14580146348718012,0.0268063350470336,10.54606325509094,9.99530042753298,0.045563195486455335,0.8152159955779432,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.050826989312886164
35,0.1515576581788307,7.715774872242354,0.695427649645421,0.20954769882594593,1.6415533300867904,0.10567950944395209,0.03691746412493094,0.22461520662517548,0.0008737613801557536,0.0017628504928301895,0.13531537649854158,0.02604814229971075,5.315381425288875,7.336699328196965,0.10456020351759533,0.8090271682085872,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.059083690108813994
36,0.11077089193502386,10.263325002465814,0.464934342914852,0.16180961624936321,1.6866579972587061,0.09467207730456875,0.024218015967571577,0.24921528087491063,0.001213160449062797,0.0013544618764264177,0.11893345000390754,0.027524533644264874,4.72774826195971,6.637323833549619,0.05042650509909123,0.6371028847846538,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.052286069462378744
37,0.5944008546633237,9.653155826624095,0.6711153228555381,0.2945981183394932,4.702237880170212,0.1342486060007299,0.023399434039666968,0.1889915373599232,0.001372364157830645,0.0011478824571029991,0.14549959535718227,0.03140987550846408,7.224534509220544,11.565310766105883,0.0898523872043292,0.6736741006703094,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.07753300019569076
38,0.7523901476528012,9.034776541908226,0.42627044864681796,0.21683139760372827,4.023664368022791,0.12138860632911061,0.035531455478817614,0.1593106237243264,0.0014542911358079859,0.001394272011742297,0.1688492932374044,0.03087998828259369,4.392414261137629,5.133764037420541,0.05967959091363719,0.8948169169598368,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0690798043387202
39,0.26868226290743324,9.854176557619676,0.4265034856017103,0.20212171708823878,2.873623367403294,0.11239911331341278,0.03131484949476987,0.2304924529006072,0.0013982875741313315,0.001761569986781806,0.1431416423064314,0.03395527809742525,9.01036949054056,10.468185550072338,0.12785287716790453,0.8784424752033657,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.06331624663704342
40,0.26868226290743324,9.854176557619676,0.4265034856017103,0.20212171708823878,2.873623367403294,0.11239911331341278,0.03131484949476987,0.2304924529006072,0.0013982875741313315,0.001761569986781806,0.1431416423064314,0.03395527809742525,9.01036949054056,10.468185550072338,0.12785287716790453,0.8784424752033657,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.06331624663704342
41,0.6833499927213033,13.11364089548931,0.24854409173960823,0.20843328555528523,5.667900025245968,0.11088122862157286,0.024124364827394443,0.17370226118936016,0.0008534933454665626,0.0015149672147784369,0.12790156625804605,0.03466531081867598,6.372516951189679,12.429184475076706,0.10433703524164359,0.8452519369539253,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.06235456509914329
42,0.18105977289085323,6.350892788370634,0.6662945643425798,0.21143620048557943,1.2419334620667892,0.09412764160389762,0.030831090029880496,0.20439710080419746,0.001296668636315744,0.0017989388886527821,0.12543723955076638,0.02771664063210493,4.425448658327461,2.47846038928928,0.10025211120453614,0.867491884654558,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.051954141624630135
43,0.6691551121623398,8.652661141432578,0.4264203720890438,0.2187068556252753,0.8564643574117254,0.09138047122498016,0.039165920579130466,0.15237258162665823,0.0008806439600376918,0.0014082856615635572,0.12564522798827787,0.03365859185585427,8.869074510655349,11.24234724438349,0.09759075900328121,0.7886763616422511,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.05028533304153018
44,0.39844541376978293,10.970429906544949,0.431533035094689,0.2111736229576116,5.264644858017473,0.12571410726669766,0.03937417160109557,0.21154839413124651,0.0007341294194700731,0.0012453935678002678,0.1475261064782582,0.031599208857426266,4.992414226663488,13.365982419771939,0.08765303695527972,0.711048752939349,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.07189530810892672
45,0.41092394623681266,7.4328943296948395,0.6885019036582878,0.17872680346005887,2.3910510840929553,0.1241297056768909,0.026535686128895286,0.16948113985658014,0.001371280888637276,0.0019798506810000853,0.14204039168615143,0.03365986143853655,3.6635556928660877,10.580102121361628,0.05987219339815131,0.5696867044904887,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.07086078068946323
46,0.44868134352559375,11.025249829193863,0.34672108169003335,0.27358708626499806,2.875397326299617,0.11157199599982431,0.023232414507453312,0.1561413098538078,0.0014946615133553832,0.0017325212254035716,0.12416465372304954,0.02755100811745088,7.60071889362471,8.006279906813347,0.05754130374010673,0.6790672590994402,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.06279180501822759
47,0.5395396807556518,7.70962584739997,0.5536185626401732,0.2905425472398832,2.6205444049588382,0.12809133911777937,0.028784749879047864,0.20704984770907467,0.0010648316233751365,0.001610907229627909,0.16919661562750113,0.03092430714946406,9.119674524958008,1.63653459220353,0.032460595430871035,0.748864899830386,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.07345456288286728
48,0.5944008546633237,9.653155826624095,0.6711153228555381,0.2945981183394932,4.702237880170212,0.1342486060007299,0.023399434039666968,0.1889915373599232,0.001372364157830645,0.0011478824571029991,0.14549959535718227,0.03140987550846408,7.224534509220544,11.565310766105883,0.0898523872043292,0.6736741006703094,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.07753300019569076
49,0.841855101784046,7.626948966452961,0.34212931443623085,0.20189581172220628,0.6133928520224636,0.10518050725005165,0.02701840583616391,0.20910735161888713,0.0012546928349228097,0.0016784566548952435,0.1679163787816555,0.035030561603160294,12.12060613544234,9.70494792992589,0.07993673931053567,0.858224551487671,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.05877191327538708
50,0.42100323700695463,7.72435095614082,0.5000619283865246,0.18500000722461274,0.9020640366360304,0.10919420859628146,0.0388375806038535,0.2040072552434665,0.000569425094995404,0.0013879091533753694,0.13575763370861635,0.03429383223970823,5.974184264669575,9.80799481939612,0.06609374731912598,0.690526623360423,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.06128957043724135
51,0.24388084954032102,17.372060438136707,0.29540189148596546,0.19251173496669954,5.217417126509677,0.12118599160981566,0.02102610666252679,0.1790092802969902,0.0008473697979762639,0.0013778018647263338,0.15390055858179796,0.03030835646010708,7.475441973145215,10.803541885109023,0.03133080898908802,0.7701574166112213,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.06894860030269928
52,0.5666148948410913,10.696213954203275,0.2232387197578559,0.20771429076780842,1.875581412641792,0.10246102542755786,0.02436226089380944,0.22322449013476675,0.000954538307760227,0.0013752555731276893,0.14248496684495207,0.03369884832703131,8.059221035920704,14.851972576182998,0.1302938518649556,0.8100731195427617,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.05707887252270404
53,0.8134490571067593,9.156035297167069,0.5856221184577619,0.25886851435242075,1.796141130703151,0.09487646002657066,0.025509195545806017,0.20056464073624125,0.000904915581256933,0.0018191149238390837,0.12923411824087816,0.030206001287596273,4.684337390339355,3.624104318906466,0.07382204563509254,0.7448446764990234,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.052410779212170217
54,0.8437445643078741,12.703381267574725,0.3952441239559743,0.16577603650793035,2.9867800862610623,0.11820656132043675,0.021003558166860354,0.22513765543519695,0.001052188631331303,0.0013128165760829215,0.12565300835352455,0.03735691001323158,10.293211242378216,6.318362307043223,0.03822771246750249,0.7222632145055768,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.06702621959710003
55,0.04594612002375616,7.557893961591196,0.4136836465365441,0.28138155571069023,2.9882835079241765,0.13904686443750214,0.028737716726358616,0.18729680344026345,0.0012057961254531848,0.001970447673282661,0.12929687053283298,0.03352729550468403,8.200134411821486,9.602344113487371,0.10492207453186599,0.5565055708502961,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.08075170337039124
56,0.1754861086137639,14.623932448986908,0.2136256713488122,0.22012841490725038,1.9956622704682272,0.10930746845408483,0.038071509522789516,0.16468091363536796,0.0005433710219504715,0.0013441135778982738,0.11779660373980141,0.024560154755694688,5.925840067312024,13.139052440922143,0.00879116884677794,0.7385039980675219,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.061360943638074074
57,0.42100323700695463,7.72435095614082,0.5000619283865246,0.18500000722461274,0.9020640366360304,0.10919420859628146,0.0388375806038535,0.2040072552434665,0.000569425094995404,0.0013879091533753694,0.13575763370861635,0.03429383223970823,5.974184264669575,9.80799481939612,0.06609374731912598,0.690526623360423,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.06128957043724135
58,0.9143987860828732,8.496765887589808,0.2234620317770834,0.22724046323534952,4.681896555643753,0.12683134426319148,0.038645776922862314,0.1515364905039083,0.0011494206385792467,0.0015706772417752443,0.1380694823156527,0.02498867324897957,13.684191783088348,3.7697847978992716,0.10333087298744062,0.7705147971823612,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0726270597495091
59,0.8447955642822244,7.747664959187445,0.22940228914994304,0.2362570871828384,5.622185282213683,0.12252465444305075,0.03912090710970704,0.18503748426993638,0.0012222518976813567,0.0015589817571441433,0.12932620520167643,0.025390778195993367,12.564832030990127,2.4692931624604784,0.11467769065171565,0.7669057690358206,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.06981657949904117
60,0.847687652857053,8.673635040767136,0.6087998247797768,0.2936117367283511,5.779777415246116,0.11409136581295483,0.037987644839499964,0.21617718606394554,0.001388091971887421,0.0016317944868303662,0.11971594054851462,0.026495406124993966,4.6177307047967275,5.9525297018085,0.09364022640273532,0.6537711017503165,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.06439228686243186
61,0.8641804597791952,8.955011047296681,0.3977035347224938,0.14634091632572904,2.7014197121394474,0.12817443811946272,0.03867536041772025,0.19970047147794792,0.0009307224110231703,0.0015747834766112194,0.16676227853134476,0.030792686769193806,6.121419702290114,4.5970654765511885,0.05425232107209442,0.6955765917266117,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.07350922232825398
62,0.9953139400182515,11.609266810135788,0.2175183181307836,0.23732517980606652,1.8764381686952771,0.09836355769312864,0.025299235570122425,0.1672094479902197,0.0010364981118296966,0.0014138385538457043,0.12003423690795915,0.029290132120879588,13.724045487673484,11.08260303843042,0.12691971918598688,0.8206174074109577,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.05454723937370018
63,0.8804734753452528,8.982907452108105,0.4557601448366859,0.2031387982283839,5.472994366987816,0.12910970569406666,0.021561323715391836,0.17757214725078177,0.0011083268852929906,0.0015598780823954262,0.11953051065726193,0.0349630207218305,4.8679488644770315,11.690701111658743,0.10367376947856448,0.759602784003952,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0741251260567568
64,0.9932625117026088,15.93851162091464,0.4073175915640397,0.26237638280237563,2.4693438236223475,0.09614462520484915,0.037715093746164816,0.2307036413924389,0.0006725421828060864,0.0014479198083030068,0.10672631165829513,0.03794859123359549,8.142982464499099,4.059793873227228,0.012695505751831157,0.8337904558782159,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.053185845814458586
65,0.8437445643078741,12.703381267574725,0.3952441239559743,0.16577603650793035,2.9867800862610623,0.11820656132043675,0.021003558166860354,0.22513765543519695,0.001052188631331303,0.0013128165760829215,0.12565300835352455,0.03735691001323158,10.293211242378216,6.318362307043223,0.03822771246750249,0.7222632145055768,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.06702621959710003
66,0.10489163542271196,15.587232084732765,0.44629323759725953,0.1942481366627724,3.7918513775158953,0.09467285969289335,0.03414430316606577,0.17635692199828445,0.0013420830947959226,0.001791066977000527,0.17136370482554425,0.029521009429439596,11.598212472159325,6.938906306202946,0.04399975175215883,0.5218596222420608,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.052286546750812235
67,0.817704966641231,9.659876285882799,0.48287238550866146,0.16571471187679226,2.499914953247156,0.13018503873001072,0.03584048653959638,0.20497916864342525,0.001139582393421356,0.0014170652239067312,0.15933553929486682,0.0328928995791204,12.945240436689446,6.772856393757895,0.0773257678935233,0.7806353856751017,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.07483490427661285
68,0.325063007207126,11.358255358153551,0.5356315668537307,0.20448273535241573,4.27750739685823,0.11658056266995759,0.027100906625366582,0.1938636954693773,0.0012458507606774392,0.001642207522039745,0.1342020565596446,0.02753235288193396,11.738933567029111,2.120017292983267,0.010074903107002245,0.779986883489338,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.06598256600641418
69,0.5806042763518594,13.947492936021765,0.2894837338382742,0.16324421566752137,5.2803124551054434,0.1118265695084063,0.023908522956249435,0.15778676847397627,0.0010481880112169792,0.0017598659761257998,0.12655735485527594,0.03203846441021892,4.763083895586436,12.442166126961027,0.05893508314390183,0.7633967253068409,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0629531157256706
70,0.15828419111691594,7.224965342332656,0.759534525518899,0.18867162447423158,0.967492371105865,0.10903778109153703,0.022711408812784908,0.1903058709468728,0.00076796920500278,0.0013759658444646372,0.1529071788681219,0.028864388193923222,10.350267634353242,9.21608809770631,0.0932988682787871,0.8197372589306186,0.127,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.06119102402856182
