Year,N,IncR_apx,MorR_apx,CNR_apx,CumInc,CumMor,CumACF,IncR,MorR,DetR,CNR,PrLat,PrRecent,Prev,PrevUt,PrevA,PrevS,PrevC,PrA,PrS,PrC,N_NonHIV,N_HIV,N_ART,PrHIV,PrART,IncR_NonHIV,IncR_PLHIV,Key
2017.0,54462634.83580777,0.0039005835317001414,0.0005104986361731458,0.003645798966114823,57040120.94297604,7255311.416908341,0.0,0.0039002918157153934,0.0005104835489319723,0.002720042329996007,0.0036448147608200048,0.17423257284921895,0.5676066908130952,0.004770453260354821,0.0037316198152415212,0.002882612391592385,0.000631854323414628,0.00021715310023450818,0.7724828718666813,0.16932440996102188,0.05819271817229682,48078382.61156729,2555094.2665468073,3829157.9576936793,0.11722261039128071,0.5997817478380127,0.0016914392214317819,0.020161274976280986,229
2018.0,55037882.26435393,0.004029134969874013,0.0005281029254625984,0.0037676065043409394,57259467.3860587,7284041.920318803,0.0,0.004028919786389437,0.0005280989536925885,0.0028107524943992352,0.003766364981758381,0.1762379109152693,0.569278819204982,0.004929227060634792,0.0038557365233210256,0.002978410768261017,0.0006528975585446185,0.00022442819651539094,0.7724622131845384,0.16933147651444408,0.05820631030101774,48455768.01942462,2312478.1103063435,4269636.134622978,0.1195924329594404,0.6486724441029245,0.0017384086440517589,0.020552712708836973,229
2019.0,55605248.129330486,0.0041616984119229525,0.0005461972297710187,0.0038934436572011385,57488349.22072452,7314062.414652766,0.0,0.004161579579010579,0.0005461761800098277,0.0029049813579729916,0.0038926302053036684,0.17849297965128252,0.5708703391950486,0.005093910987992077,0.003984288976829753,0.0030776494863982784,0.0006747201892852478,0.0002319193011462274,0.7724463522339998,0.16934519388754624,0.058208453878454004,48835694.497470796,2098496.0350386305,4671057.596821051,0.12174307029643301,0.6900096890934673,0.0017880915744630604,0.020979300149801244,229
2014.0,,0.0024071848779084635,0.00028750572094727277,0.0029217082620028607,39542610.92045034,4621877.244014064,0.0,0.0024064730803745075,0.0002874192587017757,0.001577398637278806,0.002920691358959638,0.11999639834336547,0.5360908337737242,0.0031042511766903136,0.002503715752301687,0.0014074878508411202,0.00039624747648840013,0.0006999804249721666,0.5621596020024257,0.15826376301867592,0.27957663497889834,,,,,,0.0008268948116294905,0.014887225218121745,230
2015.0,53348621.75966403,0.0025063505702321576,0.00029974246529672463,0.0030394048452378596,39674384.639260784,4637625.946362037,0.0,0.0025058151060097715,0.00029966211086795275,0.0016411051683593865,0.0030386495658700973,0.12116070644119259,0.5380719009383063,0.0032297034442379828,0.002605222294937374,0.0014649617343863485,0.000412339278015993,0.0007279212825350321,0.5623173643313091,0.15827412456022494,0.2794085111084659,47355282.97154063,3038365.6637161253,2954973.1244072807,0.11234289828748428,0.4930428979357801,0.000851495513455972,0.015214832661499263,230
2016.0,53940697.841995075,0.002613084060391831,0.0003130140374709528,0.0031674264011037467,39813195.73611802,4654239.923903429,0.0,0.00261270064727145,0.0003129584318385374,0.0017103704163979978,0.0031669002227693267,0.12258644686987592,0.5403257098402545,0.00336610017889326,0.0027154261339859473,0.0015271888048522739,0.0004297599031564688,0.0007584774259772046,0.5624122069601387,0.15826609966577454,0.27932169337408674,47727994.46002378,2805627.375601875,3407076.0063694203,0.11517654814496019,0.5484047437797284,0.0008795338950991129,0.015590406113393882,230
2017.0,54524722.678072825,0.0027268508194713444,0.0003271394933503409,0.0033049509515715816,39959538.2146824,4671783.6006462695,0.0,0.0027264331986294617,0.0003270993950512172,0.001784608866695506,0.003304359198048096,0.12427836474275729,0.5426683031692972,0.0035121931882773965,0.002833383251808502,0.001593614293848847,0.0004484802125363374,0.0007912887454233177,0.5624421944442811,0.15828434513759473,0.2792734604181242,48100872.676879406,2554079.99091913,3869770.010274291,0.1178153631174135,0.6024066579318269,0.0009105954655507074,0.016012209014805986,230
2018.0,55100627.06504918,0.0028468197452885986,0.00034198671785692816,0.0034509433827765784,40113880.3380317,4690313.393555827,0.0,0.002846415311456208,0.000341955618364085,0.0018634571977490292,0.0034503537702086197,0.12624097564832415,0.5449545101817325,0.0036671370729113783,0.0029583935594413753,0.0016638853270460553,0.0004683178989891033,0.0008261903334062168,0.5624286605600378,0.1583014191923587,0.2792699202476035,48475255.71551211,2313172.3570888704,4312198.9924482005,0.12024130581518559,0.6508614785418033,0.0009443506571595882,0.016478074728992154,230
2019.0,55668639.48679865,0.0029721843960840233,0.00035751043736338163,0.0036044758451764807,40276661.30815889,4709881.480523743,0.0,0.002971885885873294,0.00035746689189349967,0.0019464494440630206,0.003604021163435278,0.12847794746749458,0.5471205627814201,0.003830184291773297,0.003089823618197177,0.0017376704816049584,0.0004891001579397984,0.0008630529786524195,0.5623850084422745,0.1582938764074741,0.2793211151502512,48852157.42293676,2100408.770779698,4716073.293082196,0.12244743407961974,0.6918632292872628,0.0009805239365217743,0.01698374800418063,230
2014.0,,0.006345220245543145,0.0007943592622117704,0.0054907528934729655,105051760.15382321,12609298.436058879,0.0,0.0063468309333814974,0.0007944904147470221,0.004592554052680118,0.00549174982897761,0.297300254723322,0.5560711453140812,0.007296823977865181,0.005514843778738485,0.0027145120573980534,0.0021636174963005125,0.0006367142250399199,0.4922192116961462,0.39232616246392343,0.11545462583993042,,,,,,0.0026270397359656815,0.036122788722095796,231
2015.0,53334813.06978322,0.006220468565209936,0.0007831245434789433,0.005406768944811936,105388786.83246389,12651606.815089151,0.0,0.006222262903536852,0.0007833361534831392,0.0045227758180580585,0.005408309415722579,0.2973633748995359,0.559567112141826,0.0071810573330271165,0.005423660095939061,0.002667076048379218,0.002129280381552082,0.0006273036660077599,0.4917483767790276,0.3925910444030905,0.11566057881788175,47411841.523306265,3003087.316709458,2919884.22976749,0.11105263533458602,0.49297623783188205,0.002598773381417496,0.0344752380293782,231
2016.0,53926733.90145909,0.006080516718352552,0.0007693776031220048,0.005306017275601441,105722299.65301481,12693703.161539715,0.0,0.006081005972893495,0.0007695737599950208,0.004438190717310084,0.005307163036771431,0.29727652727451126,0.5632223836428452,0.00704348349336343,0.005315825264528835,0.002611471604321105,0.0020884297021531257,0.0006159239580546035,0.4912636278221555,0.3928702690979502,0.11586610307989413,47796726.78140777,2767657.8708745968,3362349.2491767183,0.11367287941548146,0.5485065813673267,0.002565632537508069,0.032839345540384327,231
2017.0,54510606.750831574,0.005935141275730513,0.0007534171691304286,0.005191811647197743,106051505.0357998,12735432.027379215,0.0,0.005934888929540888,0.0007535040894568396,0.00434202836810831,0.005192172650436145,0.2969955611928945,0.5664678438020546,0.006889757445277932,0.005196895016240353,0.0025513534958190574,0.0020426578207747934,0.0006028836996465023,0.49093804817031134,0.3930535087569531,0.1160084430727356,48180853.31423029,2515520.5551003506,3814232.8815009394,0.1161196657658691,0.6025879079974023,0.0025270936180582936,0.031314957697963566,231
2018.0,55086362.05554656,0.005792022706299283,0.0007363234927289463,0.005072087172484011,106376123.26972462,12776675.80482798,0.0,0.0057912048030423725,0.0007363278212985171,0.004241495605960893,0.00507195614933526,0.29650053400586995,0.5690337764678413,0.00673006212010974,0.005074874880329728,0.002490628564506091,0.0019951618122065144,0.0005890845036171225,0.49077634882384896,0.39314502509998506,0.11607862607616608,48565452.903743245,2275488.1151791173,4245421.036624199,0.11837610814139317,0.6510474134500331,0.0024843567078123925,0.029941743061798087,231
2019.0,55654227.13908799,0.0056545728174843615,0.0007191366803293645,0.00495309643796339,106696178.77091932,12817376.633927442,0.0,0.005653467740567574,0.0007190674159913307,0.004141782658412247,0.004952719977834882,0.29579626679217463,0.570893673866395,0.006572022817907676,0.004955088960079787,0.002431560805538115,0.0019482305303108187,0.0005752976242308532,0.49071990939572596,0.39317771002832774,0.11610238057594625,48951474.27566077,2064448.4419072568,4638304.42151995,0.1204356471733235,0.6919999164564637,0.0024392817371230546,0.02872063476504659,231
2014.0,,0.004006373885870728,0.0005828631353665262,0.00529999749455219,69545525.62838998,9706371.338030245,0.0,0.004007408676300101,0.000583018682208589,0.002858688579903621,0.005300859293473544,0.2245664944004777,0.5399002818983241,0.0047071291314832,0.0035956661642480257,0.0025264118455306885,0.0007098049863660779,0.00035944933235125965,0.7026269208890937,0.19740569728739593,0.09996738182351046,,,,,,0.0015890546420914615,0.023345837763138793,232
2015.0,53223964.157953374,0.0038953926932726534,0.0005701831613098001,0.005181700304723797,69757010.280889,9737233.938133176,0.0,0.0038963200129849313,0.0005703768426541465,0.002795397647712404,0.005183499071567297,0.224392951878005,0.5433369861246579,0.004599506181651322,0.0035106580980676554,0.002465497533832571,0.0006935489594315719,0.000351611604803512,0.7022892759592955,0.19755525603969146,0.10015546800101294,47307906.26824476,3039015.7627025405,2877042.127006079,0.11115402588487144,0.48631067860422517,0.0015653321141396257,0.022035842716809927,232
2016.0,53814658.07367527,0.003771884844369989,0.0005552617343461693,0.005043476814499152,69964446.2199299,9767687.699473485,0.0,0.003772111623350568,0.000555411369767711,0.0027205049993972987,0.005044625815618725,0.22403666709769057,0.5469791310871831,0.004474656048381151,0.0034124706921141454,0.0023954399980466324,0.0006745951669280505,0.00034243552713946216,0.7019664677508405,0.1976852631985874,0.10034826905057208,47686754.41826472,2799617.942677184,3328285.712733363,0.11387053034920533,0.5431361032895319,0.0015376056065189699,0.020732078896479246,232
2017.0,54397316.23189204,0.0036455680704068237,0.0005385499971512192,0.0048904437976068,70167232.38603693,9797598.228104321,0.0,0.0036451294226068644,0.0005386058170100233,0.002637397102921969,0.004890519044951279,0.22346067990096558,0.5501751225380918,0.00433740736991926,0.0033057109315357295,0.0023197199636512925,0.0006537992877276042,0.0003321916801568331,0.7017310381018776,0.1977787233271088,0.10049023857101361,48064705.35044386,2543414.777461957,3789196.10398622,0.11641403142854861,0.5983623776864188,0.001505718168257431,0.019519257250290897,232
2018.0,54971870.71984452,0.0035221231870105254,0.0005211121469761777,0.004731731650813467,70365210.97283047,9826872.652638039,0.0,0.0035214743118960265,0.000521091706435087,0.0025516031510420772,0.004731431528268829,0.222650219641807,0.5526177419354744,0.0041963334031551065,0.0031970292984880456,0.002243097155051647,0.0006324724946545814,0.000321459648781817,0.7016192050890693,0.1978313101333458,0.100549484777585,48443034.91722417,2299555.6110389,4229280.191581458,0.11876684779191055,0.6477847382658988,0.001470670821410166,0.018430411537460972,232
2019.0,55538553.71023567,0.0034041612513276047,0.0005038443442177475,0.0045749466112041315,70558463.18565367,9855472.78516204,0.0,0.003403481585332592,0.0005037583010980761,0.0024671571985059415,0.004574843603496512,0.22161327068719727,0.554314212186647,0.004057666873838658,0.0030908698027774925,0.0021685292659353187,0.0006115460235774418,0.00031079451326473186,0.7015919156435034,0.19785564019160537,0.10055244416489112,48822728.17301521,2085130.1028763363,4630695.434344117,0.12092186577740746,0.6895199121358756,0.0014339023224604669,0.017462432906308632,232
2014.0,,0.002630281642551852,0.0003878541129140509,0.0029743879210368984,42510972.657305285,6160639.319678979,0.0,0.002629728165921131,0.00038775503280307405,0.0018057079989227242,0.002973853770484569,0.158314799793514,0.6164704296901529,0.0030790462632014157,0.0023891864747547023,0.001789401818156186,0.0004017799265147032,0.00019800473008381333,0.7489586254835566,0.16816599740543647,0.082875377111007,,,,,,0.0012840245935827061,0.01328454163693258,233
2015.0,53306949.20656494,0.0027187700428999992,0.00040136239348728165,0.0030718363519352987,42654320.906732015,6181788.502728485,0.0,0.0027183231708188993,0.0004012783828842869,0.0018648541257989743,0.0030712626165023287,0.15949634380492142,0.6175941339249119,0.0031800287917724364,0.0024679524919313817,0.0018485036280437793,0.0004149675342503562,0.00020448132963724595,0.7490029220931919,0.16814243207964227,0.08285464582716583,47329260.7687577,3045715.099423835,2931973.3383833943,0.11213713271497923,0.49048614173991945,0.0013145543547788887,0.013525635181181085,233
2016.0,53898563.150421515,0.00281404199475446,0.00041597671309909055,0.0031779999398027815,42804224.9525719,6203932.925892473,0.0,0.0028136634256833025,0.0004159256945846724,0.0019293178641004414,0.0031774291347443613,0.16091886226067326,0.6190582199059611,0.0032898921126116335,0.002553491619404117,0.0019126347029661418,0.0004293084311996647,0.0002115484852383111,0.7490272098141737,0.16812603884709368,0.08284675133873283,47702459.524906084,2811157.4072655714,3384946.2182498453,0.11495860489310575,0.5463023898294265,0.001349386143135529,0.013802191178314754,233
2017.0,54482130.73207308,0.0029151699217420746,0.0004314858298847665,0.003291479644567902,42961114.69238828,6227140.507063385,0.0,0.0029148590100542006,0.0004314508851377956,0.001998275984792563,0.003290997534146716,0.16258524003782276,0.6207119412113943,0.00340742244955147,0.0026448557443009757,0.001981102668069426,0.00044466021637864947,0.00021909285985289998,0.7490399702661376,0.1681226726020066,0.08283735713185571,48075787.25280115,2558057.1223677113,3848286.356904217,0.11758614050497437,0.6006993489118335,0.001387962921362291,0.014111929159484064,233
2018.0,55057586.142271295,0.0030213078101875134,0.0004477162657344247,0.003411501556015559,43125381.01481138,6251469.256227089,0.0,0.003021070926044769,0.00044769049668779944,0.002071217511795896,0.003411126278790694,0.1644992084857569,0.6224453080647347,0.0035316500787694388,0.0027413092404460337,0.0020533518449623936,0.0004608761645048861,0.0002270812309787537,0.7490405732657496,0.16812264654603423,0.08283678018821608,48450588.657353014,2315890.49834244,4291106.98657584,0.12000158284901011,0.6494791312348919,0.0014298243294546967,0.0144517012459188,233
2019.0,55625156.74783216,0.003131687976853733,0.0004645797741537487,0.0035371974799867168,43297377.15543552,6276970.9019234665,0.0,0.0031315261527668746,0.00046454473897717085,0.002147607627574611,0.003536934567822733,0.16666407548573609,0.6241782618659077,0.0036616927960390717,0.002842166346002862,0.002128866581562984,0.0004778477613827621,0.00023545200305711555,0.7490295508413709,0.16812800631982466,0.08284244283880436,48827876.91424208,2102142.878625629,4695136.95496444,0.12219794479689221,0.6907376288618449,0.0014745722364143889,0.014818106821956525,233
2014.0,,0.00655910419125629,0.0007168735074991486,0.005498407483123497,100236677.0408557,10540743.330971941,0.0,0.006560080440122663,0.0007169390735704132,0.004716598795841,0.0054987364681404055,0.32600730314649906,0.6432660113829258,0.007516609226750178,0.005693626009019114,0.003747769471996101,0.0013337409246386399,0.000612115612384374,0.6582394885191553,0.23425158633986465,0.10750892514098025,,,,,,0.0031506387189678916,0.033743531126272444,234
2015.0,53334923.64502187,0.006528524706538405,0.0007164997269426983,0.005488950755172748,100587669.72700365,10579186.115190312,0.0,0.0065292894469835515,0.0007166686159004656,0.004707889204102143,0.005488582594175099,0.32671410440423043,0.6455670423190879,0.007498451777612675,0.005678186208097867,0.003736271325061333,0.0013304360808026473,0.0006114788022338865,0.6580043676152961,0.23430652536636862,0.10768910701833526,47390983.74391796,3015844.7120937984,2928095.189010118,0.11144555002393271,0.49261857248359936,0.003146811713944281,0.03278450461768329,234
2016.0,53926845.451676235,0.006486944983817217,0.0007148864769040025,0.005466898750534214,100940534.00230366,10617998.21918917,0.0,0.006487248365781661,0.0007150250736277908,0.0046898645513327895,0.00546756897402222,0.3274132821639717,0.6480345329718951,0.0074677035133073185,0.005652204518099857,0.003718216061107169,0.00132487908154414,0.0006091093754485488,0.6578346641917248,0.2344004144403349,0.10776492136794044,47772305.87446304,2781075.8399794493,3373463.7372337454,0.11412756532788976,0.5481260937412423,0.0031406824804448025,0.03183516870491748,234
2017.0,54510718.218920946,0.0064413563461582085,0.0007118452056992155,0.005436728941623816,101294761.56248401,10657095.516380766,0.0,0.006441337295853521,0.0007119363789071022,0.0046634657365596036,0.005436792532821549,0.3280630445707061,0.650277372174433,0.007425929868174679,0.005618639815686331,0.003695428768217617,0.0013173901069723597,0.0006058209404963555,0.6577087853007731,0.23446779829068598,0.10782341640854103,48153270.012684986,2528911.268921006,3828536.9373149546,0.11662748930776806,0.6022128396672708,0.0031311894258971235,0.030964367799068773,234
2018.0,55086472.94496404,0.006395847363703309,0.000707872464749036,0.005403143235372427,101650152.9572409,10696404.077224564,0.0,0.006395767735474581,0.000707924253335471,0.0046342723351298215,0.005402758088082526,0.3286409154085872,0.6520952045679604,0.0073789427299629,0.0055821242388817294,0.0036709935646065304,0.0013089126600718446,0.0006022180142033542,0.6576337980865046,0.23448289648495174,0.10788330542854362,48535141.70145962,2288385.2020689454,4262946.041435472,0.11892813050582747,0.6506992064646621,0.003118753866473032,0.030196364366063176,234
2019.0,55654340.73880288,0.0063520346486818716,0.0007036061403347636,0.005367601305678481,102006665.02083641,10735879.17781841,0.0,0.006351958173099982,0.0007035759926075323,0.004604360725991689,0.005367886337673472,0.32914382352811133,0.6534888867271396,0.007331201782523625,0.005545321735755017,0.003646681879316497,0.0013004396023640816,0.0005982002540744386,0.6576141210713695,0.2345111184404563,0.10787476048817414,48918885.02073072,2076595.8576739472,4658859.860398205,0.12102300788509944,0.6916918550734206,0.00310445717154589,0.02952550646390764,234
2014.0,,0.0041418491394746345,0.0005284363044938865,0.004543282018876832,59215012.83291596,7399171.725362742,0.0,0.0041415852638196525,0.0005283481450172937,0.0029638341573054064,0.00454253259227773,0.24797138369280902,0.5207020593125316,0.004085364269408679,0.002952522631114629,0.0020374077342735185,0.0006170697367363646,0.0002980451601047459,0.690056602040121,0.20899746211374845,0.10094593584613056,,,,,,0.001461429980975652,0.025525984313501292,235
2015.0,53233491.405869424,0.004257702929486124,0.0005443382247499619,0.004672720468420695,59439826.60451635,7427882.920465734,0.0,0.00425749229849203,0.0005443002375337364,0.0030483488945149363,0.004672064451324532,0.24966206935481192,0.5224477621209088,0.004201035288670155,0.0030360817854585913,0.0020949417444702887,0.0006345688728895235,0.00030657116809877855,0.6900149246650988,0.20900914986177613,0.10097592547312485,47304687.52094376,3048084.1125088837,2880719.7724167826,0.11137356818703738,0.4858854885959683,0.001491132053304298,0.025739559177707615,235
2016.0,53824289.88391358,0.004378004112249411,0.0005609388630396167,0.004807112871158257,59673498.21176264,7457790.364425373,0.0,0.004377864645776117,0.0005609256950261727,0.0031365919602220483,0.004807310548353692,0.25165736437777153,0.5243360036643527,0.004322238507206099,0.003123259328306884,0.0021549971998161017,0.0006529138038801993,0.000315348324610583,0.6899834350240535,0.2090488605805728,0.10096770439537374,47683793.63661373,2809600.6128068594,3330895.6344929896,0.11408411073408428,0.5424473039874715,0.0015240486703053575,0.025998922480805712,235
2017.0,54407053.23537727,0.004502055167287624,0.0005779206701794011,0.0049465048029792005,59916355.26093145,7488937.113759339,0.0,0.0045019947372486775,0.000577922779499323,0.003227330173509717,0.004946380843568321,0.25394410670655065,0.5261685698034245,0.004447332618316625,0.0032132486537655596,0.002216959104808826,0.0006717603408101879,0.00032452920814654595,0.6899432143885919,0.2090595572250413,0.10099722838636682,48063089.26221934,2553607.494890405,3790356.4782675053,0.11660186677842084,0.597474464594214,0.001559236545354619,0.026307350905777363,235
2018.0,54981713.20583733,0.004629234712794574,0.0005951427768978874,0.005089304557964223,60168692.09131868,7521354.543827821,0.0,0.0046292210109636625,0.0005951497591708545,0.0033207803655445835,0.005089607664147176,0.25651256194434185,0.5277977971735818,0.004575614309411944,0.0033055124874157658,0.002280474877766998,0.0006911294625973053,0.0003339081470514618,0.6899005483866324,0.20908390611999383,0.10101554549337359,48443926.74726206,2309454.6118464856,4228331.846728778,0.11890838021178933,0.646752822766596,0.0015960723835241205,0.02666414889210031,235
2019.0,55548498.6929477,0.004758388311199338,0.0006125616868645177,0.005234802004051992,60430758.9256752,7555068.915531179,0.0,0.004758493057766778,0.0006125569061074282,0.0034157420140497755,0.005235151024691667,0.2593548338951311,0.529171483651573,0.004706401761754882,0.003399501671763242,0.002345171906754528,0.0007108662445910455,0.0003434635204176686,0.6898575536037734,0.20910895573183697,0.10103349066438969,48827326.74705884,2094426.797260852,4626745.148628006,0.12099646442365798,0.6883836905047562,0.0016341165523348937,0.02706299066995921,235
2014.0,,0.005579907962815863,0.0006845007523567689,0.004852347946836004,86991778.52736457,10233515.792759404,0.0,0.005581386919402049,0.0006845724341779434,0.003835927515332515,0.004853439474858788,0.32074147293251865,0.665011929609712,0.006818562883949691,0.005333047811326983,0.0031574685789082764,0.0009250215674400754,0.0012505576649786308,0.5920570545424432,0.17345082965043007,0.23449211580712678,,,,,,0.0027264187886701595,0.028361423112103257,236
2015.0,53285746.39363234,0.005509332220849704,0.0006793809230816264,0.0048085439295314945,87288927.92174202,10270059.906386599,0.0,0.005510509686199445,0.0006795142452998097,0.0038015380955885823,0.004809927972976834,0.3211043813807919,0.6677344080659809,0.006755021571022483,0.005280784477189206,0.0031244061789670154,0.0009155324331091771,0.0012408458651130129,0.5916556891240594,0.17337053558309315,0.23497377529284735,47351317.60022552,3027816.446043296,2906612.3473635176,0.11136991024894378,0.4897880568712496,0.002709866945849534,0.027260438636010298,236
2016.0,53877125.30229919,0.005427085647708307,0.0006724386195115122,0.004753889086761669,87585161.47831222,10306679.885245206,0.0,0.005427362956816746,0.0006725922339429383,0.0037579614348165033,0.0047547922372967325,0.32136533737900186,0.6705610400700038,0.006674701346621966,0.005215510024092529,0.0030834450991277093,0.0009046166540849494,0.0012274482708798697,0.5912068205955011,0.17344740014038185,0.23534577926411698,47731012.62707837,2791107.659390833,3355005.0158299743,0.11407647755398198,0.5458743100100164,0.0026894725491047595,0.026169693680609993,236
2017.0,54460461.67343387,0.005339845325858751,0.0006638377260045588,0.004688237550902613,87879893.0766904,10343264.1781675,0.0,0.005339926187955478,0.0006639128987877256,0.0037058951441084876,0.004688914926106039,0.32147852685126443,0.6731262251328269,0.006581238803088432,0.00514038867230404,0.0030374461855394858,0.0008912896471341625,0.0012116528396303918,0.590898155601536,0.17338954385615868,0.23571230054230535,48110147.73132196,2537169.7436653906,3813144.198446519,0.11660411511365555,0.6004654625277298,0.0026645117028808282,0.025159183852146584,236
2018.0,55035686.65830597,0.005253172638100325,0.000654180878022587,0.004617770134244779,88172877.33456686,10379721.675924683,0.0,0.005252987433541483,0.0006542106440171218,0.0036497655698110804,0.0046178965112605354,0.3214217726579066,0.6752251909303276,0.006481390046181829,0.00506122715565356,0.0029897594971970863,0.0008775457217574651,0.0011939219366990089,0.5907182991890465,0.17338595853719332,0.23589574227376026,48489991.20186129,2295118.880278036,4250576.576166639,0.11893547357888375,0.6493697429784427,0.002635734975297114,0.024254504407377756,236
2019.0,55603028.7506693,0.005169026438672354,0.0006441842632839941,0.0045463349797306265,88464064.61891131,10415998.425956644,0.0,0.005168785051395102,0.0006441544393183928,0.0035931813351063597,0.004546302833519323,0.32119563807376794,0.6767949697119752,0.006380601438337187,0.004981965340238518,0.0029424965393079045,0.0008638511738084569,0.0011756176271221562,0.590629668886261,0.17339566111214635,0.2359746700015926,48871509.450242445,2082076.9733117002,4649442.327115156,0.1210638961883138,0.6906973180364093,0.0026045351932892204,0.02345371409279823,236
2014.0,,0.002907409514995039,0.0004126800771063036,0.003927042096896674,53395833.55281764,7240129.610233612,0.0,0.002908601954941566,0.00041276772153774386,0.002265366788749337,0.003928512291766199,0.24798984403004082,0.687115156908537,0.003574846723929767,0.0026874332356070247,0.00142737290902563,0.0008254509990238399,0.00043460932755755446,0.5311286956318458,0.30715218822446055,0.1617191161436935,,,,,,0.0017661673905356432,0.011975859415727007,237
2015.0,53251989.52229734,0.002773020346484167,0.0003962056642141592,0.0037731251304778182,53547950.76833121,7261790.8865276445,0.0,0.0027737236420779143,0.0003963718942249708,0.0021764453859929585,0.0037743082019631403,0.24718677288133695,0.6880956282530574,0.003430844440326905,0.0025764886590612787,0.001366411952122881,0.0007919628246318684,0.00041811388230652923,0.530338818809597,0.30738067557433507,0.16228050561606797,47293248.22985232,3049814.3185898843,2908926.9738551453,0.11189706423926234,0.48817809518653144,0.0017197587888155709,0.010904409822173977,237
2016.0,53842995.723308206,0.002629287918821376,0.00037796630131280026,0.00360181802914574,53694165.59666865,7282750.851655641,0.0,0.0026289672018866396,0.0003780930949362237,0.0020775082421917146,0.0036027351977737762,0.24602853409245753,0.6891737002849114,0.003272234675939725,0.0024544058845916003,0.0012997215435518591,0.000755145036134993,0.0003995393049047485,0.5295462953830579,0.3076691760216526,0.16278452859528963,47664358.68194297,2812695.0862149093,3365941.955150307,0.11475284683483043,0.5447709474785036,0.0016671788029893084,0.009857300657174604,237
2017.0,54425961.02917127,0.0024846335219314273,0.0003584535387461389,0.003418910501371885,53834014.70328775,7302898.143374099,0.0,0.0024838565239389157,0.0003584765320931516,0.001971488253944631,0.0034188793961135665,0.24448117915260947,0.6897087319005268,0.00310457466122178,0.0023263353181677115,0.0012306238944729134,0.0007161584111456197,0.0003795530125491785,0.5289967808433516,0.3078483164282983,0.16315490272835018,48034571.639776334,2557735.3025084785,3833654.0868864567,0.1174327337273709,0.5998154475218703,0.001608852449669869,0.008905493147578545,237
2018.0,55000820.47601497,0.0023451876289602154,0.0003386776412578072,0.003234319510763992,53967456.37530053,7322164.424060855,0.0,0.002344328593275037,0.0003386143745259901,0.001864777354011669,0.003233825441877299,0.24254157403861115,0.6894127393303269,0.0029363900489232644,0.0021990071527190035,0.0011626801627314617,0.0006770627315863076,0.0003592642584012344,0.5287295956695021,0.307894738199983,0.16337566613051505,48405190.51462147,2314331.5917051225,4281298.369688394,0.11991875583510198,0.6491113653659015,0.001546560607548771,0.008074749582202594,237
2019.0,55567806.33819885,0.002213707999306555,0.00031950461584156565,0.003055470294847286,54094691.635851845,7340535.829001376,0.0,0.0022128602390448335,0.0003193959231318414,0.001761371143193206,0.0030545023528914866,0.24023538196085917,0.688320395556003,0.0027738955696422836,0.002076760821461278,0.001097852202541676,0.0006394093598558891,0.00033949925906371313,0.5286368036205492,0.30788781897665973,0.16347537740279122,48777222.13394749,2099844.863594985,4690739.340656374,0.12220356806821296,0.6907711029810452,0.001482584460510114,0.007358282520635156,237
2014.0,,0.004369938200209353,0.000594989582913214,0.004238116653274431,58391513.5756975,7804757.070635951,0.0,0.004368866562051936,0.0005948377946757044,0.002864500417823944,0.004236751683442672,0.2941747419889213,0.7418735406710075,0.005398445850017492,0.004302638688944732,0.0021864354734120245,0.000874695067677776,0.0012415081478549315,0.5081615333004573,0.20329270731591556,0.28854575938362714,,,,,,0.002416818117231392,0.019919138339947233,238
2015.0,53199255.43709248,0.004511245839293285,0.0006146349306206804,0.004369043853210724,58629029.742299706,7837106.346295912,0.0,0.0045103803772462885,0.0006144975750060035,0.00295318425389405,0.004367919893237762,0.29627796417182406,0.7416360580075959,0.005565544998546993,0.004436868646042543,0.0022556744674473157,0.0009023901673374484,0.001278804011257779,0.5083933394014853,0.20338446758894554,0.28822219300956897,47265897.88677083,3063200.152413591,2870157.3979080655,0.11153083819636883,0.48373241854478666,0.002471881495587047,0.020306810651119486,238
2016.0,53789672.86731738,0.004664683250999973,0.0006362191839909599,0.004512707419483015,58877133.66538264,7870926.258197549,0.0,0.004664085965907973,0.0006361024463180304,0.0030507605861234237,0.004512240587787233,0.2987930880031684,0.7416717236910474,0.005749992293211134,0.004584434441344121,0.00233156805193694,0.000932150534242047,0.001320715855165134,0.5085835737795701,0.20332945015759624,0.2880869760628337,47641614.35648078,2823836.8459225316,3324221.664914076,0.11429812049614026,0.5406945394313963,0.0025350973591885054,0.02075164908723559,238
2017.0,54372059.824854545,0.004828584716740617,0.0006592843009602433,0.004668901652068183,59136573.46172292,7906330.503404592,0.0,0.004828048267580825,0.000659230138699191,0.003156105528169057,0.004668051478152675,0.3017246129336696,0.7418745376868018,0.005949013771157259,0.004743640162829379,0.002413000677623847,0.0009647703223623751,0.0013658691628431559,0.5086812226044977,0.20338185217382315,0.28793692522167896,48017536.882252015,2566693.45061436,3787829.4919881662,0.11687110922543618,0.5960840060224634,0.0026053682386302183,0.02124718188486235,238
