,Unnamed: 0,rr_die_a,beta,rr_sus_slat,rr_sus_rec,r_onset,p_primary,r_clear,r_sc,r_react,r_relapse,r_relapse_td,r_relapse_tc,r_csi,r_recsi,rt_cs,ppv,r_die_ut,rr_inf_asym,rr_inf_cs,r_lat,r_stab,p_cs_pub,p_dx_pub,p_dx_pri,dur_succ,r_act,k_covid
116,116.0,0.647775939381765,6.097466309093917,0.5963667578346181,0.2196204238286201,1.0650539989781451,0.1042679917180462,0.0215301137672668,0.1910727197524374,0.001192194315224,0.0014090792926916,0.1245077850511436,0.0278976754716898,2.5342527988790007,9.899412324521016,0.1056104735049243,0.80646866214564,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0582026715323236,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
117,117.0,0.4141754418337979,7.257387772483458,0.580578171431351,0.2844998491203175,1.0189127378590574,0.1194838347376026,0.0318863090131137,0.2403648434155555,0.0006887741284785,0.0013940929493837,0.1080917395289258,0.0268081779697632,2.851472902833592,14.100846759209212,0.0358713442889539,0.6976990671269108,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0678487456854332,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
118,118.0,0.1827856879225399,7.771371984375142,0.2883614084060555,0.1562997394085912,1.1170556370209035,0.1072698321393999,0.0204274339805571,0.2180230672043225,0.0014706440158191,0.0018767386193768,0.1076321304601199,0.0288011714979975,3.285855256187181,10.126925701396909,0.0257420732755508,0.6046709226408027,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0600796500450235,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
119,119.0,0.210359588543344,6.129364654153392,0.2467153142112506,0.1897735593411142,1.2166294284276933,0.1088716777655577,0.0241206208712895,0.1645019449225292,0.0011567530704677,0.0012662655116423,0.1193041498052278,0.0378569820641006,2.7453095541888604,7.493744315094445,0.1001467943446752,0.6585201332500967,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0610864199067142,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
120,120.0,0.3054594491594072,5.001124420751518,0.6228481943882525,0.2396474475716133,1.2183971646001035,0.0981764721385838,0.0267003478761936,0.1880157724332686,0.0008809021056893,0.0012767996867497,0.123568336745196,0.0310332267423675,3.315960803081761,1.0445366144166732,0.1090320524433963,0.7581227616218124,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0544321971569091,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
121,121.0,0.757428621722685,5.5725669044818655,0.6938304976069694,0.2446037288831114,1.1907527964682325,0.1208200243218474,0.0316418277160945,0.1529531000471171,0.0006747610629958,0.0012892073483561,0.1465471836438691,0.0300435012254016,3.007809919229192,14.478314859750643,0.1110646516097248,0.6319623204625233,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0687117698675139,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
122,122.0,0.871766633712125,5.841662062063865,0.3040645326738476,0.2258653916099246,0.956242825619065,0.1207047353397784,0.0339000389046152,0.2009579317185179,0.0011415253477987,0.0017182733821886,0.1597998264269344,0.0349925674335967,3.141486454893749,9.893213979788351,0.1038958089314396,0.793780505460548,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0686372031051602,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
123,123.0,0.6470458086052941,8.143038368306733,0.2390084990375945,0.2505935131930814,1.0405357157224238,0.1141002558759161,0.0320694091003508,0.2404434950121063,0.0012891001587283,0.001655659242061,0.1743607966965761,0.0355647875366411,3.6205985611321823,10.17084257842396,0.0370855672284738,0.677748698028373,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0643979505766369,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
124,124.0,0.4242657614749787,6.7586144254548906,0.4597727590930108,0.2851595329619706,1.1608097863958993,0.1070330510672257,0.0232818199129255,0.2160929650615861,0.0006500877202968,0.0013665780273406,0.1314949674981825,0.0383036340266708,2.545001078024161,13.702293347801172,0.0926572102107569,0.6073047991504976,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0599311380981937,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
125,125.0,0.0477957576370976,5.951045173426579,0.4380810186753913,0.2647447124852162,1.2427483149052148,0.106663308619666,0.0220241280618572,0.233908768106571,0.0012035474940289,0.0019611531937552,0.1076234528402562,0.0284349383666942,2.608099782925594,1.1986600991822796,0.0934421500609026,0.8870870431679788,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0596993886229254,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
126,126.0,0.0904640918095919,6.024168362329804,0.3626361402880556,0.1849215131506493,0.984689834648932,0.1110984962069305,0.0342185347638901,0.2024192225554262,0.0013913689927359,0.0013959633386303,0.1243559883843934,0.0278663561288988,2.7772411771967382,4.541851863096965,0.060575175308823,0.7375737283140409,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0624920172442376,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
127,127.0,0.2640231429413237,6.805034557986273,0.268359331852148,0.2380810285236784,1.144252118399336,0.1177267052102514,0.0331362444343202,0.1632860594906176,0.0007776569853623,0.0015807836682667,0.1304201525966369,0.0323058374706236,2.9552983101359938,14.204734506706146,0.063538649883315,0.8150528660980544,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0667178219637184,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
128,128.0,0.7181706894339731,10.33928142535608,0.4767035698523316,0.1555983695868413,1.0821712295652035,0.0932988653787321,0.0231575710204757,0.2447363268363264,0.0012731151242969,0.0014589018770998,0.1401297207173971,0.0372284153091013,3.198167407552223,13.094986355708643,0.0411054886117656,0.8592099530432104,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.051449624256676,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
129,129.0,0.7914989386891709,7.265293429726441,0.4749163076122479,0.2518051479529581,1.234951113626935,0.1271407821389656,0.0376720370373283,0.2441723747187459,0.0013729407323204,0.0014195225129405,0.1695159516348822,0.0399515325393807,3.6052878743453953,12.018012455824254,0.0615902005139927,0.83917996307881,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0728300621322002,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
130,130.0,0.0918620462470454,7.298801771216279,0.7074337041841783,0.1972303214346067,0.9634863976883828,0.0935530522473634,0.0368263724474397,0.2049616285536659,0.0014310444965923,0.0018419478666421,0.1699936066908884,0.0347715626480727,3.742780567435404,10.06862594252928,0.0596163860817511,0.8125784024769428,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0516042623781295,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
131,131.0,0.5929219597788925,6.667080105578769,0.5772341692610713,0.2256019559214788,0.9601493862334712,0.1238752363328566,0.039257130622179,0.2096919415004048,0.0011470779122644,0.0015992027782548,0.1421385649011905,0.0293385830571924,2.869014752240559,10.32706774717784,0.0426207836516932,0.8050770277265517,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0706949748882564,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
132,132.0,0.8679582317611823,5.250703767904034,0.3566411624182256,0.2169194010127451,1.1285640510271169,0.1222887395987081,0.0244065200493719,0.1747432112145007,0.0006798341220808,0.0016446311164996,0.1382369929012962,0.0291855557374182,2.854920146542499,5.506455302964795,0.1233955495874374,0.7560062223506546,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0696634218540146,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
133,133.0,0.5021792869776673,7.218141033266075,0.7147873482236163,0.2409342580347031,0.927478412949038,0.1114423012189952,0.0254667111021445,0.1549470562496371,0.0006842162971945,0.0014686335401789,0.1331425882643388,0.0354157982726836,3.61768404010782,9.791655980219266,0.0209508985300284,0.7056448991731946,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0627096593568885,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
134,134.0,0.6512841067504513,7.254849273346474,0.3201764000050585,0.2490107713091524,1.186656269224643,0.0982421826409452,0.0348967456316997,0.2023376681207846,0.001241775716413,0.0015066413640353,0.1369203930340022,0.0296964127741251,2.700942276477931,9.98461304424692,0.0989837704204087,0.8035450274440099,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0544725982684927,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
135,135.0,0.325340108573238,8.957753336841845,0.5051811943996021,0.2261014352433356,1.2208408598103515,0.097763300496293,0.0223147895027231,0.1641337246183647,0.0008708044060626,0.0019229052785779,0.1478188908538188,0.0322745514253426,3.315043981600457,9.210872616574395,0.034346650568334,0.7714149094447144,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0541782996358215,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
136,136.0,0.6490412453572836,7.689934132216167,0.4364097467221161,0.1618386719951401,1.0294361098235476,0.1154693959791016,0.0287419133158964,0.2169180232877575,0.0014437291142067,0.0013642790184371,0.1537056655341465,0.0325953764742917,2.7160334649217552,13.44183474826477,0.016183039371135,0.6312292305435836,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.065271566328062,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
137,137.0,0.4844959130783835,4.966739473038968,0.6513638527071719,0.2667275316809763,0.9868541299982632,0.1372068558384408,0.0208407027934343,0.155956736652386,0.0012350141396651,0.0017691740010497,0.1244292565272685,0.0318584413645413,2.871362931952214,8.491234655818072,0.058068501791142,0.8219540541171295,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0795131815585849,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
138,138.0,0.555739326004645,5.334742059912355,0.5913035117608941,0.1681842441358547,1.033749132276473,0.1133494875685482,0.0293876166573853,0.2111986974174747,0.0010856053651539,0.0016795661619367,0.1746336442463733,0.0242400939581253,3.074009374595946,7.378437513602866,0.1207292607995292,0.5643730142840656,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0639200485305711,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
139,139.0,0.3614666768767747,7.20430501279923,0.5846154465419772,0.2421983002805043,1.096985003803597,0.0921443721036118,0.0244226011761165,0.18424001518713,0.0007474391804647,0.0019755973293677,0.1053582971371227,0.0257466408623513,2.424276266428687,11.024991329736848,0.0819358095057418,0.578088295121907,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0507483620039463,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
140,140.0,0.6627074262202953,4.907210984201692,0.282327015015966,0.2342447929187365,0.9486308095403514,0.1253450843962489,0.0234799175608344,0.2409250056337392,0.000728254488243,0.0018431729802426,0.17436130416579,0.0365858738500016,2.798677028828521,8.303023479270376,0.138251131789095,0.6049561971238706,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0716540215804575,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
141,141.0,0.3117029007086815,3.3738116880554325,0.3038587011551297,0.1577160258692233,1.1603753502467715,0.1291431651754772,0.0205150246463072,0.1953893993778906,0.0012571103803739,0.0016207502700486,0.1332398714412602,0.0395135757847002,2.5534022248158514,1.1386858348498805,0.140241529249869,0.5489435088919904,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0741471847100445,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
142,142.0,0.2302524221632823,5.842586355074097,0.734220624678728,0.2248788391091557,1.100433034447719,0.0999210694274683,0.0312144556516387,0.2302845228155814,0.0012381684837735,0.0013774387672036,0.1394498177543111,0.0373633044321482,2.3599923081280325,8.374512855317302,0.1051002279006545,0.5941857954948004,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0555068372525449,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
143,143.0,0.1191750614971018,7.197638610446148,0.4737222436521776,0.2334189102636082,0.9261462401520448,0.1203534989941039,0.0250362804267624,0.2093264335563895,0.0008457930175812,0.001888693337536,0.1154078336870089,0.0254917211478538,3.252310319148032,14.538928523163642,0.0187670930001702,0.8213899359815754,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0684101504732167,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
144,144.0,0.2640231429413237,6.805034557986273,0.268359331852148,0.2380810285236784,1.144252118399336,0.1177267052102514,0.0331362444343202,0.1632860594906176,0.0007776569853623,0.0015807836682667,0.1304201525966369,0.0323058374706236,2.9552983101359938,14.204734506706146,0.063538649883315,0.8150528660980544,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0667178219637184,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
145,145.0,0.5507821716043704,6.085048148912565,0.6366169393375238,0.2855985981368728,1.044841179584005,0.1186281005114315,0.0275121435826208,0.1999406465825375,0.0011298364285922,0.0016430678964571,0.167561536776155,0.0393343773308818,2.88818437200272,4.220896573726855,0.0399993950385387,0.7321163839567443,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0672974147350667,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
146,146.0,0.7686110797048336,5.8487164799470905,0.6125256768354389,0.226533400256426,1.146208950367496,0.1074001133056857,0.028831993622878,0.1843205484307645,0.0011731445648355,0.001785511542657,0.1208439790200737,0.0368387546062638,2.8565482180131205,5.525492208296376,0.1124854609479748,0.7834308498744207,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0601613975683075,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
147,147.0,0.5109500505270838,5.821446858367214,0.3604501992230718,0.1552860326555374,1.2046517384399815,0.1271044083926221,0.0231910473584471,0.1746334912407104,0.0005934678760819,0.0018194169963738,0.1636958343131439,0.0278918600496889,3.103108501897134,14.054138641112562,0.0880759456098181,0.5375984688131767,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0728061921807669,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
148,148.0,0.3079677821974648,7.60627084171625,0.6356294093228174,0.1764440222498347,0.926584007041403,0.1110664381196514,0.0378227015565418,0.1863286988745604,0.0012072454047871,0.0013731071463035,0.113983890660071,0.0289950396318587,3.717889400450164,7.349604801089944,0.005718165625573,0.7426234745781665,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0624717317932704,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
149,149.0,0.9002287030920006,6.522797858688175,0.6277360293347448,0.2452125814252606,1.2400079583077457,0.0946028055038256,0.0301312865129965,0.2084077754778061,0.0006650268181053,0.001572288389932,0.1296650279785893,0.0259317137989677,2.8508162457342854,1.8032768290708208,0.1050008114276611,0.7955713877518311,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0522438141397539,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
150,150.0,0.8208585331276936,5.714280096784533,0.2269696210169291,0.2194456321136297,1.1884392724833266,0.1302628525466323,0.0237115110852013,0.2400219951391667,0.0008433007276847,0.0012333595585491,0.148224495771067,0.0306676987913637,2.7506307757514525,5.693465743514334,0.1061473203123239,0.8229429787119854,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0748863337205086,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
151,151.0,0.2777549401687718,5.923642599635558,0.2121943894601537,0.2202205156338869,1.0638934143689938,0.1357518374546824,0.035445901416337,0.1643199048523493,0.0011039404579255,0.0017841401207814,0.1281894878346927,0.0330638624682917,2.6352702715002274,5.072273398734888,0.0227747552399011,0.8305787860064148,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0785375331634356,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
152,152.0,0.275797505397874,9.944993713250009,0.302636136997902,0.1722850985260355,1.052699140427483,0.0951951340492205,0.0288419359028955,0.187945119382986,0.0005692957393346,0.0019316250097054,0.1240011960727102,0.031700147365829,3.644689028258204,11.52222237838262,0.0628846840976558,0.7592311238850313,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.052605339356342,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
153,153.0,0.2422160614122096,5.682380622629344,0.2562783191299871,0.2419873596863026,1.0901585453708376,0.1286731059276527,0.0309855324327932,0.1910307267563699,0.0013227759529084,0.0014028798787353,0.1621612075213324,0.0326015357402328,3.041244607595765,7.516170770469484,0.0733321810052274,0.8193319687274323,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0738374465444703,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
154,154.0,0.4855851472054814,6.5443261621664535,0.3174967960646661,0.2889379097465774,1.0968827715227074,0.1195208651446844,0.0270252993166243,0.2297416692275274,0.0013744929922231,0.0016547741529297,0.1533164031340659,0.0356514587845522,3.5072720299015354,12.059603567172562,0.0922660307707808,0.7337160217975373,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0678726277621131,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
155,155.0,0.4963476794652754,6.177882466643706,0.250916052136607,0.1846355129612439,0.9995361476388884,0.1051074871212226,0.0359774894931258,0.1677780539580321,0.0011965197531286,0.0019188120771406,0.1624003905734144,0.0243900997136343,3.329451214110076,3.428273002061486,0.0528794232688836,0.575535602392664,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0587263194230459,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
156,156.0,0.4799388060873929,5.905150978448025,0.2622271564512586,0.2112604218669762,0.9836758832133656,0.1379307552422483,0.037769178178034,0.1956354192288295,0.0008337326222612,0.0016026263485872,0.1141519464840986,0.0245551617624184,2.619574225339098,6.959981410446209,0.0641444637816703,0.7801294408660373,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0799998121270455,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
157,157.0,0.637887710913883,7.640262209872806,0.3805360655031704,0.2245116861694026,1.1020044331370114,0.1073198475760507,0.0392343037614607,0.1628660176521766,0.0009311859375571,0.0019999021342095,0.1656674895605911,0.0297016524062107,2.869820030938499,14.904380776749464,0.0615158008504319,0.8734355688202501,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0601110304091776,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
158,158.0,0.1524907818264799,8.376631348857558,0.2888220359141188,0.1871070632600066,1.1665923860332577,0.1078251405152333,0.0295529703590707,0.1760005969854128,0.0009172305004835,0.0015336393810947,0.1332681376921095,0.0335639249054323,3.144154257148004,8.1018402297322,0.0339185875828033,0.7823133867450962,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0604282553856665,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
159,159.0,0.5273346289093572,9.040584727004362,0.2750026700664262,0.2116609232994171,0.9781102670779336,0.1078488137420668,0.0266520792545765,0.2233881145671616,0.0009473216472196,0.0017516710387587,0.154805932767017,0.0265426908851458,2.56146763884926,14.246713533481785,0.0054581273908296,0.7512281002898455,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.060443126346349,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
160,160.0,0.8972219417638027,6.932803505758833,0.4380766974879399,0.2040144059452581,1.1345945464539822,0.1024208712633952,0.0348597309656178,0.2297765613437993,0.0009975528044944,0.0011506147046961,0.1559018399879488,0.0319328896219914,3.1464408679513225,8.64091979171584,0.1312357825122156,0.729896656839961,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0570539510023805,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
161,161.0,0.637887710913883,7.640262209872806,0.3805360655031704,0.2245116861694026,1.1020044331370114,0.1073198475760507,0.0392343037614607,0.1628660176521766,0.0009311859375571,0.0019999021342095,0.1656674895605911,0.0297016524062107,2.869820030938499,14.904380776749464,0.0615158008504319,0.8734355688202501,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0601110304091776,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
162,162.0,0.3269482596954243,4.787164181647949,0.5331163941398592,0.2209861293653735,1.0994425339701277,0.1178052125656792,0.022770842236741,0.1583632287151953,0.0011920126478897,0.0015704256213368,0.168537639391488,0.032683583813194,3.1778416519292785,4.646119955417676,0.110331692083585,0.8799275822507554,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0667682547231383,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
163,163.0,0.2640231429413237,6.805034557986273,0.268359331852148,0.2380810285236784,1.144252118399336,0.1177267052102514,0.0331362444343202,0.1632860594906176,0.0007776569853623,0.0015807836682667,0.1304201525966369,0.0323058374706236,2.9552983101359938,14.204734506706146,0.063538649883315,0.8150528660980544,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0667178219637184,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
164,164.0,0.3084414007707731,6.504763505918196,0.5552438984351329,0.2558160300676665,1.112169242620688,0.0963211212713817,0.0303448422375964,0.2095657893933237,0.0010644636795157,0.0012611303586109,0.1197276435594493,0.0259059898440339,3.403934571081103,6.88735447176719,0.121881515372076,0.8386815113222256,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0532938876511618,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
165,165.0,0.4035696166117654,6.548546879542145,0.3368260700343427,0.2314207162388658,1.1472792216937635,0.1145314266543762,0.0268504754983922,0.2239548971567542,0.001036040720284,0.0015483876200297,0.1412564465094315,0.0384646411878647,2.75111747624037,12.552676943873266,0.0912075538533418,0.840364682280581,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0646727789681087,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
166,166.0,0.6793350782754164,8.354273501875568,0.4915112718146375,0.2247409901536606,1.2456579420888434,0.0934592667780482,0.0221550968189355,0.155833871891461,0.0005912618873684,0.0013298157358243,0.1675373109800238,0.026892426476007,3.388395692123018,8.044553780070395,0.0911135490716994,0.5947318211545105,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0515471965864584,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
167,167.0,0.5695920663044626,6.395158190809995,0.3421378852909833,0.2642171213724941,1.0061176724020406,0.1015772877346092,0.0274231211080347,0.2247148690325025,0.0010044350233993,0.0011722333215613,0.1322099195979087,0.0386149795781028,2.7265817891939883,14.821392128560124,0.1394823086939295,0.7756590594542249,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0565308992904242,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
168,168.0,0.824702210490341,5.392537409853514,0.6866726135102665,0.2834753019727122,0.9585483660642724,0.1167805414214919,0.0377225987619892,0.1516365544359336,0.0007699472841141,0.0012349949938963,0.1276565511678965,0.0351987222517717,2.628263566778072,8.84196415750353,0.0900532484301651,0.6682742092106438,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.066110715908277,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
169,169.0,0.5721458343091537,8.112532326280869,0.4844577719688168,0.2501856200803161,1.1917175491479737,0.0972244777815701,0.0282795470710133,0.1884411660685483,0.0007416341148496,0.00161486426232,0.1251454500196397,0.0277237780991716,3.273453037268677,5.480794215757285,0.0571243416461822,0.7019461131744134,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0538475376152513,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
170,170.0,0.7241726818124429,4.915569783979885,0.4108460531214042,0.1425313147125887,1.0844783025612978,0.1241702414670194,0.0201306592544518,0.1986804306602042,0.0007289768218096,0.0019558163366952,0.122437781212799,0.0257409957911559,2.413818584231992,4.764830273301031,0.1199377111296516,0.5059468249580082,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0708872016834671,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
171,171.0,0.538734386796735,5.003245710106214,0.7384542142414267,0.1885035123099661,0.9578379303857512,0.1229615156559969,0.0213646622816177,0.2332890584708216,0.0008977924545516,0.0014973833906771,0.1405321938937589,0.0335204790677573,2.6308694179949343,4.023470623814099,0.0987300322231798,0.735940415808763,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0701004105583623,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
172,172.0,0.7121608272157905,5.379686640075985,0.3401818129169451,0.2819408899326895,0.9624928555188488,0.0980082828531868,0.0249946401902179,0.1532989757547151,0.001144816602794,0.0016765420070375,0.1319380977535758,0.0318080162608402,2.844411527887825,6.75278269633552,0.1182798204263142,0.5332063316290472,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.054328815326158,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
173,173.0,0.0404814478224853,7.421013392835114,0.6266813719979354,0.2671665368344281,1.0514136547072923,0.1225451294760217,0.0234755808043163,0.2200861620856626,0.0005322193452141,0.0013406454916491,0.1478687186593863,0.0361082902622064,2.9254177480690684,7.971929815834121,0.0070538143856385,0.6361912971171402,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0698298759244695,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
174,174.0,0.9545251635521564,6.894262659055872,0.5564744966002997,0.2143713309271889,0.920578709584637,0.1056176496923937,0.0306285437424549,0.1677238515119848,0.0010780765142345,0.0018279635414657,0.1255013117346132,0.0307917461876752,3.2996171909050998,12.706340227515929,0.0613377581931656,0.6886037158319249,0.127,1.0,1.0,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0.0590450212127221,<scipy.interpolate._interpolate.interp1d object at 0x7fd2826c71a0>
