Year,N,IncR_apx,MorR_apx,CNR_apx,CumInc,CumMor,CumACF,IncR,MorR,DetR,CNR,PrLat,PrRecent,Prev,PrevUt,PrevA,PrevS,PrevC,PrA,PrS,PrC,CNR_Acf,CNR_Pub,CNR_Pri,Key
2021.875,1404653191.7203002,0.0016707049266852245,0.00022320200764219442,0.0016788753269369847,925975796.321072,160691537.61725557,0.0,0.00041770176246052807,5.574847674178636e-05,0.00036918396442014393,0.0004165329453776078,0.3392129354477463,0.7615570662444103,0.002352727477965117,0.0016779786196705062,0.001237322871870442,0.0002697893549131108,0.00017086639288695326,0.7373889377168626,0.16078235547845515,0.10182870680468216,0.0,0.0002883329324895109,0.00012820001288807575,2
2022.125,1407943608.6587536,0.0016377917791716226,0.00021463006036565404,0.001545323946876382,926558749.165848,160768616.57985777,0.0,0.00040943616903998394,5.3618236887864556e-05,0.00034134377480434213,0.0003851221656631296,0.33775086486177763,0.7568682969696885,0.0022735153767044006,0.001628000659816464,0.0012185069608577556,0.0002560715418410802,0.00015342215711762808,0.7484683458267926,0.15729203811867556,0.09423961605453185,0.0,0.00026658972507370823,0.00011853244058937914,2
2022.375,1411221593.1608257,0.0016052597214908206,0.00020834987061209493,0.001509812221678259,927131442.8225741,160843208.39330217,0.0,0.0004012636121768346,5.1973906300018335e-05,0.00030868804314937605,0.000348278235805346,0.3362457279895404,0.7525672219245857,0.002207908269395131,0.0016028422810602195,0.0011983623198949134,0.00025893576737946484,0.00014554419378584127,0.7476483082928422,0.1615478768180414,0.09080381488911642,0.0,0.00024108557598246343,0.00010719265982286148,2
2022.625,1414486969.3086524,0.0015758188028569334,0.00020589850332349403,0.0013375529178190637,927694395.7436152,160916424.52064797,0.0,0.00039381270726673195,5.143107014907915e-05,0.00023919070608183145,0.00026986765112540644,0.3347396828440481,0.7492902604818663,0.002165382033931051,0.001620802262583339,0.0011776453655568536,0.00029337527750996164,0.00014978161951652367,0.7265817630830838,0.1810062117277411,0.0924120251891752,0.0,0.0001868081074895645,8.305954363582091e-05,2
2020.125,,0.0012726889886515047,0.0001923778947047785,0.0010294024252148152,688819658.996608,131348334.42981315,0.0,0.0003181487876585414,4.8010705270347714e-05,0.00021744508172784856,0.00027060721465665987,0.24492029653762964,0.7348283938593485,0.0018263359913914807,0.0014159287287336217,0.0008918147528644482,0.00040235592105757826,0.00012175805481159528,0.6298443804174165,0.284163964536151,0.08599165504643248,0.0,0.00018732004903966224,8.328716561695467e-05,3
2020.375,1386220845.871944,0.0012536686317924347,0.000190181373836453,0.0009342352845418625,689257890.0054493,131414650.29440786,0.0,0.0003133580134193641,4.755254098331971e-05,0.00018783723576247454,0.00023376068465003644,0.2437910825543635,0.7322693504489105,0.0017981868940568713,0.001416229598086661,0.0008781139298830174,0.0004169614099123903,0.00012115425829125319,0.6200364199910504,0.29441653420865443,0.08554704580029517,0.0,0.00016181410007027442,7.1946584579762e-05,3
2020.625,1389584811.9209716,0.0012369215930064844,0.0001888234469274681,0.0010753224174005229,689690968.047616,131480595.8535555,0.0,0.00030921601670731133,4.724751486867301e-05,0.000217054416146307,0.00027012103707088446,0.24267513587401052,0.7305826273482262,0.0017802756754017757,0.001411835984744148,0.0008649676956179594,0.00042300189319903405,0.00012386639592715454,0.6126545186300152,0.2996112138873484,0.08773426748263648,0.0,0.00018698350661111365,8.31375304597708e-05,3
2020.875,1392937380.0835176,0.001220948049909873,0.00018598200516682583,0.0013079535474492894,690119444.4034026,131546027.7723915,0.0,0.00030526440083053464,4.6588844151119586e-05,0.0002490509955924815,0.00030994031085558794,0.241554512496288,0.7288120938789175,0.0017593087840913216,0.00137433939816787,0.000852543194444828,0.0003981419197754245,0.00012365428394761749,0.6203294437904874,0.2896969411676526,0.08997361504186,0.0,0.0002145472518258889,9.539305902972033e-05,3
2021.125,1396278643.1092558,0.0012035083321851447,0.00018105538381730157,0.001229376503556584,690543145.975886,131610171.50218204,0.0,0.0003009191337778874,4.518152816627504e-05,0.0002533076767590168,0.00031523768812901417,0.24039391434923102,0.726016027841865,0.0017238059587446112,0.0013190946457624407,0.0008405152883845901,0.0003623913138651895,0.00011618804351266123,0.6371910393880567,0.2747273025702611,0.0880816580416822,0.0,0.00021821420864334657,9.702347948566762e-05,3
2021.375,1399608513.7489905,0.0011845573312677569,0.00017518455766414234,0.0012500367768915712,690961490.4776282,131672618.3148064,0.0,0.00029618082073927,4.394895881586164e-05,0.00025695343345646807,0.00031977477886197496,0.23918783657816067,0.7225584338960491,0.0016802209613396243,0.001259884843999407,0.0008284327373522453,0.0003246000187849306,0.00010685208786223108,0.6575463950518284,0.25764260942651945,0.08481099552165211,0.0,0.00022135487900453178,9.841989985742197e-05,3
2021.625,1402926836.592063,0.001163618873902531,0.00016801994711046383,0.0014040447295760403,691373837.4066534,131732976.86597183,0.0,0.0002909715286019798,4.199867189978059e-05,0.000281944962009509,0.00035087636956246637,0.23792498064119869,0.7182679860604056,0.0016284060819255967,0.001186663158204335,0.0008159489606103273,0.00027613679040606597,9.457740718794174e-05,0.687599471652112,0.23270023047139818,0.07970029787648988,0.0,0.0002428840592320645,0.0001079923103303383,3
2021.875,1406233242.5351167,0.0011398624706614037,0.0001601007901863165,0.0012225086463094074,691779267.7613399,131790689.99297011,0.0,0.00028497983395271687,3.998952201844116e-05,0.00024372084274256798,0.0003033070138182042,0.23658701195363802,0.7127122737249334,0.001566059590533085,0.0011210486748664827,0.000802658508824667,0.000238209360776366,8.018080526544963e-05,0.7159889903266368,0.21248797319593354,0.07152303647742966,0.0,0.0002099555430353123,9.335147078293417e-05,3
2022.125,1409527360.7615433,0.0011151046782927566,0.00015359128045658223,0.001117084465965796,692177032.3471816,131845977.85946095,0.0,0.0002787654165418105,3.836994689499454e-05,0.00022368690844841617,0.00027837507645330975,0.23519680740797141,0.7070768190928853,0.0015079296985188915,0.0010827160833398867,0.000788405026910398,0.00022229704474759586,7.201401168189291e-05,0.7281733771593948,0.20531425381792567,0.06651236902267964,0.0,0.0001926971276017647,8.567794885152396e-05,3
2022.375,1412809032.581293,0.0010907271309391132,0.0001486765746594106,0.0010806644995219822,692566997.2933599,131899345.53811656,0.0,0.00027264569580498163,3.709255191337289e-05,0.00020105301648514786,0.00025020752990613683,0.2337761914943271,0.7017921469627915,0.0014593092420135813,0.0010620907610570326,0.0007734426780474531,0.0002204399812580912,6.820810175148814e-05,0.7282265380763635,0.20755286585743488,0.06422059606620142,0.0,0.00017319895491918708,7.700857498699188e-05,3
2022.625,1416078081.6850238,0.001068457072027149,0.00014638928486250996,0.0009449208280920119,692949536.4415219,131951557.11434603,0.0,0.00026702011270926654,3.656447724341873e-05,0.00015257771839063405,0.00018988073247867,0.23235579459265243,0.6975335152551109,0.0014265079700236116,0.001071377515031784,0.0007582499026946707,0.00024309983632985296,7.002777600726033e-05,0.7077336345556738,0.22690399314814913,0.0653623722961769,0.0,0.00013143946721715623,5.844126526149277e-05,3
2020.125,,0.0010875998645003683,0.0002076675500846834,0.001384203000835152,634725469.6455417,160030865.4614183,0.0,0.0002718844756649919,5.184764709929751e-05,0.00018982199322933817,0.0003672323967386395,0.26329772318944467,0.819757122719013,0.0018850518877319444,0.001527342522504973,0.0009236826700102248,0.0003244400316494222,0.000279219820845326,0.6047645871178299,0.21242126560930985,0.18281414727286024,0.0,0.000254206047881307,0.00011302634885731104,4
2020.375,1384706466.0548458,0.0010623839319820528,0.00020273591268314412,0.0012426220818764445,635098010.2137455,160101937.90447176,0.0,0.0002655498690193565,5.0682803023786844e-05,0.00015810094393581525,0.00030586439210993636,0.26186427805698503,0.8168564200916449,0.0018358977308117648,0.0015049357330905377,0.0009030937103582383,0.0003327364936891304,0.0002691055290431691,0.6000878911311675,0.22109681255678765,0.17881529631204496,0.0,0.00021172581448809953,9.413857762187974e-05,4
2020.625,1388066754.8267555,0.0010388753037181915,0.00019884952366654792,0.0014143423213465978,635462983.0852818,160171714.31688273,0.0,0.0002596957968684474,4.973475071531241e-05,0.00017859531113465716,0.0003455130938121846,0.26042295425329237,0.8147197082017179,0.0017970314859513548,0.0014833611159983117,0.0008828906578049632,0.0003355680565904277,0.00026490240160292086,0.5951960370828326,0.22622141902687548,0.17858254389029188,0.0,0.00023917148609235877,0.0001063416077198044,4
2020.875,1391415658.2260942,0.0010163295235962031,0.00019379547159685138,0.0016959972371221644,635820853.2186446,160240162.17905965,0.0,0.00025409187124407386,4.8534758692681745e-05,0.00021235958890768064,0.0004108339580587494,0.2589658061406422,0.8124890006817386,0.0017571389111851246,0.0014316575167077454,0.0008632765524997452,0.00030758109151382334,0.00026079987269417705,0.6029909684579766,0.2148426477172697,0.1821663838247538,0.0,0.0002843879726871339,0.0001264459853715514,4
2021.125,1394753271.1390634,0.0009934235786866045,0.00018743401028535443,0.0016063202020914907,636171659.7817285,160306699.75520676,0.0,0.00024835329955708106,4.676496487473628e-05,0.00019283494309515833,0.00037306129349423087,0.2574724383268816,0.8092843958195398,0.001707066886425339,0.0013720842049734856,0.0008441325218501768,0.0002785864899924016,0.0002493651931309072,0.6152191817312619,0.20303891625790202,0.1817419020108361,0.0,0.0002582409337490191,0.00011482035974527571,4
2021.375,1398079502.867457,0.0009697748952649724,0.00017979430021368515,0.0016096829753853618,636515182.306829,160370962.84962928,0.0,0.00024249236365201805,4.505873499386397e-05,0.00023920809679253482,0.0004627754730100271,0.25593553036497324,0.8056259282246081,0.0016491261185213612,0.0012986237495921404,0.0008252183632258287,0.0002417335890796412,0.00023167179728667055,0.6354560845549033,0.1861459788915478,0.178397936553549,0.0,0.0003203429901474937,0.0001424324828625334,4
2021.625,1401394202.698372,0.0009447499970090269,0.0001705681587017779,0.0017840187488040267,636851007.5171043,160432479.55259648,0.0,0.00023622391730764649,4.263435882638009e-05,0.00023036057712832667,0.0004456589324226522,0.2543428240561526,0.8007254722617313,0.001581717220499919,0.0012067345328547066,0.0008062410667813002,0.00019403846658188885,0.00020645499949151777,0.6681180034468884,0.1607963154272734,0.1710856811258383,0.0,0.0003084945579972681,0.00013716437442536287,4
2021.875,1404696999.829493,0.0009179615706328267,0.00016123777830866378,0.001573798164794324,637178485.5014532,160490779.90891516,0.0,0.00022949986155274818,4.0279019468089126e-05,0.00020231533759977374,0.00039140220297864263,0.2526844654576118,0.7948692213678138,0.0015065479231583744,0.0011338148776933474,0.0007868452258787895,0.00016913388654210762,0.00017783576527245028,0.6939803325561938,0.1491724000713384,0.15684726737246774,0.0,0.00027093689999811216,0.0001204653029805093,4
2022.125,1407987519.388966,0.0008905692501166111,0.00015317126333380733,0.0014261175415062576,637497149.1500418,160546136.37573636,0.0,0.00022263304296469297,3.8263936064808534e-05,0.00018372517045826036,0.0003554373944808412,0.2509765645054752,0.7890442625978269,0.0014363857904776465,0.0010823466574439178,0.0007668942939882931,0.00015834124570957757,0.0001571111177460471,0.7085477547456001,0.14629439156168142,0.1451578536927185,0.0,0.00024604129734370723,0.00010939609713715508,4
2022.375,1411265606.514198,0.0008634631653282,0.00014635759168512338,0.0013303290893121422,637806909.8683972,160599004.49279082,0.0,0.00021585038787598723,3.657442260383651e-05,0.00017454689411375244,0.0003376809671956476,0.24923390205224466,0.7836182948815689,0.001374924767439043,0.00104151753094558,0.0007465186905118243,0.00015128790806041316,0.0001437109323733427,0.7167605617104398,0.1452571882520891,0.13798225003747122,0.0,0.00023374992205993334,0.0001039310451356932,4
2022.625,1414531070.8294187,0.0008374079253764783,0.00014141935066724995,0.0011046232248592956,638107941.7167851,160649879.16322833,0.0,0.0002092961659423209,3.5275970887300674e-05,0.00012876562284695926,0.000249111852062877,0.24747103741346388,0.7787150732108543,0.0013241315100347775,0.0010238773848619816,0.0007259723415074954,0.000161434984290971,0.00013647005906351512,0.7090422664285688,0.15767023149235043,0.13328750207908074,0.0,0.00017244050349503448,7.667134856784257e-05,4
2020.125,,0.0014372388232746403,0.00014275857812412596,0.0011887484885815787,585796986.1747599,64392272.49997944,0.0,0.0003592780894864072,3.5602018266484586e-05,0.00022366101991712592,0.0003099745809126016,0.2630661292199694,0.8553292296566072,0.002096431019715855,0.0016802651744304959,0.001161349973609636,0.0003075636399485934,0.00021135156087226636,0.6911706504916764,0.18304470307958273,0.12578464642874077,0.0,0.00021457097428567156,9.54036066269731e-05,5
2020.375,1383110466.765534,0.0014317615900396377,0.00014374569879108275,0.0010935072425931505,586293534.6038771,64441811.6483372,0.0,0.0003578704834532819,3.59451591504969e-05,0.00020100991294298603,0.0002785821308821242,0.2628922001843369,0.8552184017326404,0.0020934166714823947,0.0017007435741427982,0.001155966509832663,0.0003309495741451458,0.0002138274901649893,0.6796830088952643,0.1945911066057972,0.1257258844989385,0.0,0.00019284045506556832,8.574167581655587e-05,5
2020.625,1386466878.7388406,0.0014287858601012924,0.0001453491270327821,0.0012591157032104468,586789840.5826881,64492018.63303374,0.0,0.0003571968110748345,3.639139662785793e-05,0.0002289817922044586,0.0003173487052036434,0.26274991526756086,0.855749802765743,0.002099230209280662,0.0017152731181629454,0.0011511718506895168,0.000342424295180944,0.00022167697229248456,0.6711303514873596,0.1996325200663553,0.12923712844628513,0.0,0.00021967549940179088,9.76732058018525e-05,5
2020.875,1389811918.930636,0.0014262088813342764,0.00014508540356009966,0.0015162499531532862,587286466.4809961,64542655.561969995,0.0,0.0003566141117798191,3.639006431541121e-05,0.00027667339568478947,0.00038344508984546337,0.26261400007977165,0.8560180616387848,0.002100472101231748,0.0016914494688283306,0.0011471461788813574,0.0003180082812840582,0.00022629500866291492,0.6782030442068051,0.1880093299531691,0.1337876258400257,0.0,0.0002654288176500075,0.00011801627219547727,5
2021.125,1393145685.4037302,0.001421298493935553,0.00014302715211620827,0.001452716687302273,587782984.1454518,64592889.988563195,0.0,0.0003553392473631093,3.564148202492927e-05,0.0002511234614045258,0.00034803511910590863,0.26244355923917556,0.8553495636472699,0.002087098460838022,0.0016588604626979694,0.0011434055837282108,0.0002955193181605513,0.00021993556080920725,0.6892717075603676,0.17814597719685168,0.13258231524278072,0.0,0.00024091728545070926,0.00010711783365524204,5
2021.375,1396468083.425908,0.0014137613731069203,0.00013940168469302324,0.001492356783777166,588278555.2213709,64642269.84500495,0.0,0.0003535717043875363,3.499661164057742e-05,0.0003118979850557001,0.0004322632850416507,0.2622287557299016,0.8543193097358512,0.0020631075134305986,0.0016107821035296632,0.00113936614736297,0.0002644927148497619,0.00020692324131693087,0.7073372275904406,0.1642014238115672,0.128461348597992,0.0,0.00029922180698244843,0.00013304147805920228,5
