Time,IncR_apx,MorR_apx,CNR_apx,AcfR,AcfRAsym,CumInc,CumMor,CumACF,IncR,MorR,DetR,CNR,PrLat,PrRecent,Prev,PrevA,PrevS,PrevC,Key
2014.0,0.0031227971832005434,0.0005050614076154154,0.002814467857658292,0.0,0.0,1197084157.2574182,212333055.29403237,0.0,0.0031246720874822755,0.0005051724738948105,0.0018280711007328432,0.0011218653936932328,0.4111884074368235,0.8796845358327665,0.005671463123278913,0.0024804217892142144,0.0014739441966744684,0.0010365570142292892,5
2015.0,0.0030178620278237724,0.00047432445996089514,0.0028467399941522545,0.0,0.0,1201109306.8140488,212974689.95523673,0.0,0.0030194785668311297,0.00047432226488413546,0.0018489491878354663,0.0011697439719222042,0.40904131136386584,0.8741905992041813,0.005391834873204094,0.00241322456241936,0.0013206562768484642,0.0009647977641162641,5
2016.0,0.0028941216942029646,0.00044141880598478917,0.002844735787134318,0.0,0.0,1205026602.8970613,213581153.93294278,0.0,0.0028953145572095705,0.0004414616175713206,0.0018474105172216976,0.0012368080226387637,0.405975601365795,0.8680137818526574,0.005080371508821184,0.0023291836049036166,0.0011708046843740948,0.0008851841727027534,5
2017.0,0.002755303167348502,0.0004073591921926772,0.002810087528779027,0.0,0.0,1208809456.0210414,214149257.55363065,0.0,0.002756138746777381,0.00040733525483751496,0.001824419558583675,0.001344506243328681,0.4019544613746351,0.8611858411522679,0.0047487506858540415,0.002231043207051841,0.0010273078139111267,0.0008013271395787095,5
2018.0,0.00260543352008745,0.0003730080194327386,0.0027456008402399687,0.0,0.0,1212436011.0374608,214676931.79432866,0.0,0.002605936039645364,0.000372926505457102,0.0017822497969555904,0.0015122225506721942,0.3969856093133794,0.8537712583729159,0.0044068709126042285,0.0021218886021377196,0.0008931786842933951,0.0007158956462253912,5
2019.0,0.0024486176383204045,0.0003391393287774645,0.002655093158313673,0.0,0.0,1215889469.6619277,215163299.18147355,0.0,0.0024487803063649003,0.00033901278584694034,0.0017236285499639264,0.001732706951786711,0.39111199769254823,0.845783629375349,0.004062792505762154,0.0020048221008024535,0.0007707621274654223,0.0006310833996749762,5
2014.0,0.0023741923185397803,0.0003379744998062644,0.002384425691094415,0.0,0.0,886986902.3253739,133499843.77194,0.0,0.002375067661280263,0.00033793733616004106,0.0015485962629917993,0.0009486715448812835,0.32532765275534253,0.8817305950310096,0.0038828983992866897,0.001899288762857144,0.0008041316966485835,0.0005979926651947046,6
2015.0,0.0023287387268117483,0.0003269813055944346,0.0023802246981621247,0.0,0.0,890080550.0396149,133937082.56425132,0.0,0.002329449666217083,0.00032699751207807096,0.001545802040113353,0.0009760854735246167,0.3251011068065912,0.8789686324708831,0.0037810561808738624,0.0018699213683260794,0.0007581912783614287,0.0005709045604079713,6
2016.0,0.0022749878531605158,0.0003150115549004381,0.0023640098695712425,0.0,0.0,893141909.4533391,134363941.72581443,0.0,0.0022755305157229956,0.0003151191381599329,0.0015351429338789821,0.001025661675129267,0.32460079062422253,0.8758840929013418,0.003664934991909265,0.0018331217081076802,0.0007115039027713699,0.0005420612089830786,6
2017.0,0.002213835941193504,0.0003023363033258775,0.0023365940750346955,0.0,0.0,896158597.4585166,134778861.89989617,0.0,0.002214278444926761,0.0003024388442055334,0.0015170251660937557,0.0011157271381854654,0.3237910301226119,0.8725288348323209,0.0035385839150220534,0.0017898302610347622,0.0006644577676853389,0.0005121691520865181,6
2018.0,0.002146408603754126,0.00028914487422034214,0.0022980451887475465,0.0,0.0,899119394.5259389,135180438.84736168,0.0,0.0021468720583821847,0.00028909151363827476,0.0014925923213422291,0.001264442698546583,0.3226545039149644,0.8689086001548337,0.0034049230081327616,0.0017409820421492419,0.0006183110779531544,0.0004808618894314024,6
2019.0,0.002074022583869329,0.00027551703601842774,0.002249988232465136,0.0,0.0,902014370.7315212,135567582.47781622,0.0,0.0020743584027910615,0.0002754312369406084,0.0014616257095999862,0.0014678155447073143,0.3211870417830137,0.8650859423584653,0.0032647845775210828,0.0016874009097122967,0.0005733160287748454,0.0004490156314930413,6
2014.0,0.002219710215054106,0.0004036855892658662,0.0020898823435064216,0.0,0.0,851713568.2233853,171359357.07608742,0.0,0.002221171705102499,0.0004039602030566778,0.0013637340142311698,0.0008350626223820732,0.2892929939805827,0.8623654372489162,0.004374033519186291,0.0017667900649507686,0.001167139279088653,0.000934061493795582,7
2015.0,0.0021344706210920774,0.00037572379633716256,0.002119560924528169,0.0,0.0,854570393.8608403,171870578.88322848,0.0,0.0021358024501044273,0.0003757806370210963,0.0013832616662333079,0.0008734070084403025,0.2878321010772822,0.8551983514722197,0.004124276489345956,0.0017124274072228742,0.0010293899087467026,0.0008654526086299738,7
2016.0,0.002033421886228861,0.00034582955960078414,0.002117399550113427,0.0,0.0,857334671.9225533,172348884.1508715,0.0,0.0020344087722549,0.0003458610162708241,0.0013817851873796053,0.0009234598119961278,0.2856948818764721,0.8470769926423237,0.0038474701559891526,0.0016441098372900727,0.0008968762575846717,0.0007865025729351191,7
2017.0,0.0019200922284819612,0.0003148593667788532,0.002084973697422146,0.0,0.0,859984383.4586177,172791456.75871927,0.0,0.0019207502240877802,0.0003148195322667399,0.0013603325391934485,0.0010006940382706535,0.2828488298994881,0.8379586504151593,0.003552736940938326,0.0015640366988113412,0.0007715036698080571,0.0007027420066455741,7
2018.0,0.0017981519751079861,0.000283854868171225,0.0020251686804109194,0.0,0.0,862502004.6584176,173196569.6508854,0.0,0.0017984972735952212,0.00028370689131171616,0.0013210229996077085,0.0011182297730214863,0.2792961258777685,0.8279075908926283,0.003251150081014241,0.001475030717328906,0.0006557431274155786,0.0006179237161576099,7
2019.0,0.0016714546065829195,0.0002535968305834884,0.0019421494477531187,0.0,0.0,864874776.9053845,173563841.56525382,0.0,0.0016714739107977841,0.00025344910805257957,0.0012666450823428023,0.0012689985945217414,0.2750706230930112,0.8169724966322688,0.0029505829278010896,0.0013799862506980445,0.0005523688064676455,0.0005342563536481147,7
2014.0,0.0021954615043878285,0.00026741634254570385,0.0022159719350015464,0.0,0.0,814304081.1107079,100366404.26451768,0.0,0.002195491909376606,0.00026739834837355295,0.0014330687563232918,0.0008825797535868909,0.3681368837208162,0.7551901545715136,0.003142665912356917,0.0016803928568568196,0.0004624742151892125,0.0004617118026477487,8
2015.0,0.0021984666560236443,0.0002675164263191164,0.00222094400026312,0.0,0.0,817177716.5380957,100716223.03908059,0.0,0.002198507861346019,0.0002675017240107879,0.0014362951978337108,0.0009116849774669811,0.36906543607629183,0.7548682636797,0.0031466133706842207,0.0016831507474030366,0.000462442856722705,0.000461651144330919,8
2016.0,0.002201345695789891,0.00026773807954501283,0.0022258047256679216,0.0,0.0,820086753.0751872,101070103.96734768,0.0,0.0022013923433649462,0.0002677416416702804,0.001439445141752948,0.0009666296548133668,0.37005873914049625,0.754492388901267,0.00315038949926317,0.0016858153641661643,0.0004623133233889034,0.0004616372692599091,8
2017.0,0.0022040320243615435,0.0002679782067788472,0.00223046011555817,0.0,0.0,823030619.7491636,101428094.8780334,0.0,0.0022040777191124168,0.0002679889602093802,0.0014424635164029425,0.0010661703653925985,0.3710994211769717,0.7540675827181287,0.003153882193194728,0.0016883289643035266,0.0004623264257267246,0.0004613928534115372,8
2018.0,0.002206515517435371,0.0002681631922159207,0.0022349024986856305,0.0,0.0,826008691.8925316,101790114.00122699,0.0,0.0022065581637062057,0.00026817544915058597,0.0014453339085027327,0.0012302354792033665,0.3721796274182764,0.7535985575619172,0.003157064374584786,0.0016906809150724548,0.0004621618413660845,0.00046123308570408697,8
2019.0,0.00220881490891834,0.00026829775715451196,0.0022391555857604268,0.0,0.0,829020357.0678864,102156030.05401276,0.0,0.0022088571618730482,0.0002682964495170972,0.0014480795091230466,0.001460922751465588,0.3732969541664962,0.7530889951997577,0.003159959636407533,0.0016928854069311807,0.00046163273070156795,0.0004613536864440057,8
2014.0,0.00273606250634502,0.0004543385987484475,0.0025620341283395867,0.0,0.0,1054989039.3625911,192376273.2486701,0.0,0.0027376789446895058,0.00045467967223220316,0.0016724100311631789,0.001020041963230257,0.39413189246226754,0.8821964551956885,0.004983346503438557,0.002092580199652879,0.001365769634347256,0.0009026327187093596,9
2015.0,0.002635425527628006,0.0004251183846176981,0.002582005134972057,0.0,0.0,1058522530.9119339,192954709.64432192,0.0,0.002636873459962753,0.0004252119337054645,0.0016856536105054473,0.00105983402337061,0.3925369413404311,0.8763759456303291,0.004718503623630259,0.002029871440673922,0.001221142117099569,0.0008366899144549259,9
2016.0,0.0025167893955320856,0.00039414300931654993,0.002567773789080731,0.0,0.0,1061948684.2281134,193499181.08589774,0.0,0.002518012848540832,0.0003940493628080661,0.0016765948542865525,0.001115469226740261,0.39017529752792557,0.8698609797748894,0.004427421236504213,0.001952006891898201,0.001079913047517083,0.0007630316067138575,9
2017.0,0.002384297842732046,0.0003619446416707672,0.0025221011850702097,0.0,0.0,1065242279.2137959,194006912.45066112,0.0,0.002385086190234938,0.0003618600853697044,0.0016466049128374305,0.0012059838556795937,0.38701073006289877,0.8626582035720146,0.004116409368484857,0.0018613594000900205,0.0009447533079245742,0.000685836491269195,9
2018.0,0.002242027430503609,0.00032942156911757445,0.0024490908783000565,0.0,0.0,1068383126.5248816,194476009.86874253,0.0,0.00224240716380476,0.00032933107007501554,0.001598232310960691,0.0013479464290592372,0.38304346139288525,0.8547334338866988,0.003795442562777405,0.0017609112139812247,0.0008177134332188656,0.0006087778569433493,9
2019.0,0.002093919266263732,0.0002975488262405801,0.002352306843173459,0.0,0.0,1071356344.821989,194905688.80206037,0.0,0.0020940022815291613,0.00029740387306174677,0.0015350017739745245,0.001534265544078927,0.378302868882321,0.8461296030094708,0.003474677700330105,0.0016538627002155568,0.0007014973962327415,0.0005333107061554562,9
2014.0,0.003091955803817113,0.00048125772920659335,0.0026638516118191475,0.0,0.0,1192538965.6471438,202391516.20358387,0.0,0.0030935305954933887,0.0004813303867214818,0.0017227720926488999,0.0010615043982282056,0.4152891579357546,0.8172908077700225,0.005463898807361501,0.002297338173805834,0.0015207960900523094,0.0010046842423102075,10
2015.0,0.003002524761791069,0.0004548326793553968,0.0027032232343368384,0.0,0.0,1196537424.39124,203005359.27151948,0.0,0.0030038739805963222,0.00045481305633098354,0.0017481431498449496,0.001109735644332141,0.4141980352297473,0.8107767262733733,0.005223984157069499,0.0022427978082447605,0.0013800473732057629,0.0009464325804359515,10
2016.0,0.002897367551328008,0.00042646646832451943,0.0027149910190582376,0.0,0.0,1200450273.485382,203589574.57701886,0.0,0.0028983722056289446,0.00042650055853193035,0.0017556075492731619,0.0011784974636414923,0.41248844312067495,0.8032446483725825,0.004956142353832586,0.0021750449277552633,0.0012411369698897981,0.0008804656375926557,10
2017.0,0.002779651010398618,0.00039700796918895576,0.0027006886770263284,0.0,0.0,1204255133.5980031,204141292.1687987,0.0,0.0027803281270119278,0.0003969952866126709,0.0017456920269777818,0.0012892838558477867,0.41011843104720913,0.7947533144442847,0.0046704007219168535,0.002096291086058947,0.0011062693438513309,0.0008101681295545797,10
2018.0,0.0026527283024660583,0.00036713873786038773,0.0026617055726186256,0.0,0.0,1207933647.5780416,204658557.84459925,0.0,0.0026531646795654473,0.00036711372663219427,0.0017206475165571456,0.0014634856733697452,0.40708040260628175,0.7853861677774512,0.004374914139258123,0.002009054901937063,0.0009790821227111924,0.0007366412286533652,10
2019.0,0.002519972886598807,0.000337550152386175,0.002601016244537494,0.0,0.0,1211471639.3360152,205140368.07549867,0.0,0.0025201160689585383,0.00033745096867072,0.0016816455914220557,0.0016962894751132958,0.4033934077983995,0.7751755942884786,0.004076826030130356,0.0019157559839462711,0.0008615130485760739,0.0006620214186152933,10
2014.0,0.0024353985188620905,0.0003469982844304104,0.002389175813207242,0.0,0.0,931646428.7260907,140110101.4267022,0.0,0.0024360215451550535,0.00034701321749216124,0.0015538026042150879,0.0009485360491965327,0.3512508148710449,0.8008088811656771,0.003921405966502824,0.001923927346816324,0.0007882179316327847,0.0006260469080343273,11
2015.0,0.002399327588140928,0.0003370780307274544,0.0023911884229440845,0.0,0.0,934824534.6802189,140559774.16094482,0.0,0.0023997873654581286,0.00033723489206164347,0.0015551407305398194,0.0009777507239635088,0.350910964910526,0.7972951766262372,0.0038321563867736753,0.0019007207041178194,0.0007472765680553567,0.000600545593039792,11
2016.0,0.002356785262910943,0.0003265853902154947,0.0023834883688560677,0.0,0.0,937985067.1971304,141000894.0594027,0.0,0.0023571708849629523,0.0003267249191784972,0.001550248757836026,0.0010303604961260577,0.35026708583040067,0.7933442431947486,0.0037335303408171485,0.0018718814678873523,0.0007060700428061833,0.0005733114240960699,11
2017.0,0.002308616480209364,0.00031564176599788537,0.0023674352387862314,0.0,0.0,941118406.9799631,141432254.6956607,0.0,0.0023089879108071244,0.00031567903350370114,0.0015394207482714605,0.0011257710886920598,0.34929145856623833,0.7890358104896554,0.003627974467682913,0.0018381442315834459,0.0006642604569133315,0.0005457642764876687,11
2018.0,0.0022558630524777672,0.00030416919963167834,0.002343487362444013,0.0,0.0,944215875.0316026,141852847.14701244,0.0,0.002256138406895844,0.0003042226476742019,0.0015238288158511823,0.0012842792582179634,0.34797518452113607,0.7844150069179172,0.003515628326659198,0.0018001734664522349,0.0006230287302902823,0.0005175590636845916,11
2019.0,0.0021994496078263873,0.00029235187146609313,0.0023121207184617406,0.0,0.0,947269944.9735069,142261735.08438137,0.0,0.00219965924976366,0.0002923543149398439,0.0015035550936213413,0.0015048436500789768,0.3463195251832456,0.7794866620786809,0.0033984227029692626,0.0017587059797192649,0.0005832631199862721,0.0004884812208815364,11
2014.0,0.003229776912677512,0.0005258465170600434,0.0027699980774118682,0.0,0.0,1240364112.9579554,221177346.10791433,0.0,0.003231821077547725,0.0005259735622082664,0.0018113490930575333,0.001106960550361139,0.3952255996535371,0.8556963300420294,0.005636407860783899,0.002436071498071177,0.0014625791620875466,0.0010641787636939206,12
2015.0,0.003118045690228491,0.0004933135051585055,0.002811478892095773,0.0,0.0,1244522064.9342675,221844587.41248545,0.0,0.0031197527787154497,0.000493366724513486,0.0018384176918824359,0.0011586644674247437,0.393635224835798,0.8488944835231942,0.005346823627924918,0.0023674190133461236,0.0013014699763970058,0.000989852317723867,12
2016.0,0.002986087223166605,0.00045838633043478866,0.0028168571826393683,0.0,0.0,1248563683.8913105,222474484.60163507,0.0,0.0029872883915760882,0.0004585086039757995,0.0018414087131967444,0.0012285569714186836,0.3912795004721217,0.8411597300063031,0.005024546131485773,0.00228159098263704,0.0011445206979806633,0.0009068248487830602,12
2017.0,0.00283794253892263,0.0004222367749124433,0.0027868773436744067,0.0,0.0,1252460558.513784,223063527.83810553,0.0,0.0028388342511255415,0.0004222283472697058,0.0018217119409675289,0.001338011071216362,0.3881161529230114,0.8325217250462286,0.0046825374208427865,0.0021815710168909073,0.0009960670840949174,0.0008178388501871418,12
2018.0,0.0026781796738028496,0.0003858187127691459,0.0027247627021029265,0.0,0.0,1256189470.38783,223609513.21562117,0.0,0.0026786804170481175,0.0003857103539443786,0.0017807568668333493,0.0015050212871807681,0.3841450191164135,0.823063629549906,0.004331191238645088,0.0020705567409665913,0.000858658170048364,0.0007267224770313391,12
2019.0,0.0025115080685328976,0.00034992897657011666,0.0026350676043299668,0.0,0.0,1259732929.3683014,224111600.51311612,0.0,0.0025116247054667116,0.00034978670430297937,0.0017222652592523875,0.0017224639568326433,0.3793987692218139,0.8127977265586207,0.003978414898359121,0.0019517901726666346,0.000734220371377171,0.0006367176377144329,12
2014.0,0.002447377171850906,0.00049268774447252,0.0022441776520777668,0.0,0.0,943429567.2035521,213144420.28835547,0.0,0.002449356722663096,0.0004929910197334922,0.0014526354552888846,0.0008931913697871278,0.35795391476907135,0.842074906559998,0.0052989567469936966,0.0019833985565483867,0.0016736808993566667,0.0011073118640071824,13
2015.0,0.0023483354049022237,0.0004533011375647487,0.0023221302321119685,0.0,0.0,946575985.6719282,213764805.6478204,0.0,0.00235006675140561,0.00045343077895135416,0.0015033385909671217,0.000952425286572098,0.3562609877664036,0.8323809845980786,0.0049539501869736175,0.0019204669176913023,0.0014472635613091583,0.0010280359579429386,13
2016.0,0.002228707818537145,0.0004109064133003378,0.0023538163804329255,0.0,0.0,949611422.3991605,214337609.73640764,0.0,0.0022299894175865655,0.00041095841863811967,0.0015237131892399146,0.0010209179558988387,0.35371834876230124,0.821131969792559,0.004568960466168646,0.0018393562418619622,0.0012305764612385419,0.0009290130252339404,13
2017.0,0.0020928259223171,0.0003672173214494961,0.0023383495386742484,0.0,0.0,952507519.6654551,214858716.54504654,0.0,0.002093693193615569,0.000367121205858131,0.0015135068805652346,0.0011159168929967837,0.3502769588933812,0.8083400142465822,0.004160722557348444,0.0017427725108951628,0.0010296572384033424,0.0008180092292020253,13
2018.0,0.0019457929677608506,0.0003239342709073149,0.002279012228357726,0.0,0.0,955241716.0951059,215326179.56401983,0.0,0.0019462150467171484,0.00032367165547998457,0.0014745855733734145,0.0012523030491776678,0.3459397829662307,0.7940775834430742,0.0037460685583049205,0.0016342980689719984,0.0008486335508062349,0.0007030373869795956,13
2019.0,0.0017931246631102695,0.0002824500544548478,0.002182285021995527,0.0,0.0,957798174.291153,215740323.3458088,0.0,0.0017930562650516706,0.00028217028394423736,0.001411733128702987,0.001422165147754053,0.34075558597908967,0.7784193168200095,0.003338543183483876,0.0015179238920632649,0.000690420352634056,0.0005905930688596296,13
2014.0,0.002654442406416618,0.00035448365911245987,0.0025755007443889087,0.0,0.0,984586544.9680333,136889894.65273625,0.0,0.002654953750023307,0.0003545537653610558,0.001681670892744528,0.0010253738537216405,0.3221818751741258,0.8547125593144841,0.004079187526609058,0.0019988094610704577,0.0008303307518769049,0.0006191164177825197,14
2015.0,0.0026233334783356725,0.0003471176233968233,0.0025757824955055424,0.0,0.0,988051319.325703,137350401.8086511,0.0,0.0026239187636122423,0.0003470857182114215,0.001681318734532497,0.0010565151653959535,0.32222859337835613,0.8525263746687686,0.004012275819716932,0.001979972392856672,0.0007987889087298305,0.0006012810260985837,14
