,beta,rr_sus_slat,rr_sus_rec,p_primary,r_clear,r_sc,r_react,r_relapse,r_relapse_td,r_relapse_tc,rt_cs,rr_inf_asym,rr_inf_cs,r_lat,r_stab,p_cs_pub,p_dx_pub,p_dx_pri,dur_succ,adr,r_act,cas
263,7.504069874799025,0.22183054457753593,0.1977149742544969,0.13240547218428236,0.031659469880324934,0.24871132767509985,0.000776033338432804,0.0013597681193142361,0.10764917875343526,0.03607977845844027,0.03409843806085425,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.07630607843829444,Cascade(1.073 -> 2.711(45%) -> 3.615(45%))
264,6.169252791682884,0.6911872894472306,0.21407886167681042,0.13478770092600126,0.031947427939179124,0.2314267125608092,0.0008712152106854807,0.0012235548455296608,0.1264925201461217,0.02561574300434083,0.01789205143051777,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.07789284842012706,Cascade(1.087 -> 2.871(45%) -> 3.389(45%))
265,7.42940301706516,0.2059629095131335,0.1967675478931531,0.12621468280144063,0.03005905314405074,0.17716231532018525,0.0005620273829689913,0.0015665703059818076,0.14334373898500563,0.0317972119087935,0.03916869356542778,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.07222293641079777,Cascade(0.943 -> 3.255(45%) -> 3.839(45%))
266,6.666775125240614,0.4327280348992582,0.18304133134918296,0.11671977261697523,0.021810758879268203,0.22682794889354127,0.0010606472532316818,0.001485934470131787,0.16496360699703203,0.03073860609756007,0.0733569813596695,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.06607176805190783,Cascade(1.137 -> 2.774(45%) -> 3.174(45%))
267,4.799170824456795,0.33517360701141463,0.1456380421766464,0.1289221570131512,0.020444359330101847,0.19042304016191564,0.001105075716011314,0.0017130894614622112,0.11465091146910444,0.034508070213927856,0.14038031815516905,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.07400151321211923,Cascade(1.093 -> 3.055(45%) -> 3.606(45%))
268,6.85003635494414,0.4470202860728976,0.17793799722039,0.09518083138181299,0.028261184241511625,0.16973857388976282,0.0009977231867280118,0.0015225774822521293,0.1343208594992009,0.03204817735069266,0.08932763651850986,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.05259660420720879,Cascade(1.051 -> 2.881(45%) -> 3.526(45%))
269,7.861399404755252,0.5784195106644123,0.2512650694263556,0.09106772532474255,0.028074691248637332,0.16886571439767611,0.0010651488935646872,0.0012662550518534764,0.1069949757720223,0.03768719532531366,0.03604582067210943,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0500959905716183,Cascade(1.039 -> 2.626(45%) -> 3.452(45%))
270,8.769461340055244,0.30229564885851634,0.19084872570074862,0.09659093981584581,0.0371645880764757,0.18140488367368485,0.0005725757334218455,0.0017308447770854921,0.14329936939697413,0.03490078741827651,0.03738107439452061,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.05345913831999668,Cascade(1.044 -> 2.718(45%) -> 3.654(45%))
271,5.288879852377703,0.4869584491304401,0.24166543515751887,0.1080443364391676,0.032031409704357194,0.18652631732002883,0.0006150758513130999,0.0019577130035240402,0.1352659328808947,0.02737183430334545,0.13397635904877747,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.060565979259460605,Cascade(1.060 -> 2.934(45%) -> 3.330(45%))
272,8.439234341309103,0.4222440876774016,0.2292693205885014,0.09136728183277952,0.03369700157610206,0.2422710320915215,0.0007299209944810877,0.0015049184437740308,0.13201209282235468,0.03938799019317725,0.11398586709505665,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.05027734529363751,Cascade(1.064 -> 2.727(45%) -> 3.664(45%))
273,10.662214524086798,0.22900707375769647,0.2531527645699374,0.09349380172289598,0.024401497543047605,0.2001466173671927,0.0009080820347792205,0.0014585783103090453,0.13737710498060285,0.02768386830774253,0.024079273394535385,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.05156820874506391,Cascade(0.985 -> 2.845(45%) -> 3.919(45%))
274,5.9524537509726985,0.23594673961161827,0.1999619617555855,0.12418918480327505,0.03412549073624574,0.1789733115867475,0.0007726128808301515,0.0016038763274985202,0.13246257807102088,0.026213715513216204,0.09748704784082081,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.07089954967921903,Cascade(1.083 -> 2.877(45%) -> 3.640(45%))
275,7.5951860299585725,0.45440444331071306,0.21175068293525517,0.09794758554616542,0.020593414422256696,0.23651646503636675,0.0006172921890960883,0.0017770816097812674,0.17405939698863712,0.033173784341643274,0.12083278864911784,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.054291515646277454,Cascade(1.005 -> 3.093(45%) -> 3.090(45%))
276,6.31422695084678,0.5625395376947132,0.25704768858940186,0.11403004542485717,0.033285626037486596,0.17663295370366783,0.00125461417954548,0.0019303298039045026,0.1477553051816618,0.03743079379362368,0.04667560266000113,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0643532237385742,Cascade(1.116 -> 3.581(45%) -> 3.227(45%))
277,8.002394242643765,0.3020779726451692,0.17080604701295757,0.10386276126404749,0.021772698388273778,0.2069288687246442,0.0010204521388692755,0.0014730077577621138,0.16900857541550363,0.037121324816983915,0.10064763487383574,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.05795025403171016,Cascade(1.061 -> 3.253(45%) -> 3.394(45%))
278,6.008997799674601,0.3658982427841978,0.29501352022117217,0.09580022886489534,0.031877142045147175,0.1510004205196068,0.0008453532186220953,0.0013369747572065122,0.1683848060324235,0.024839142903445327,0.11822765710742167,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0529751454950219,Cascade(1.021 -> 3.021(45%) -> 3.281(45%))
279,8.500252485846637,0.4218695559361046,0.29445594962041693,0.10969405086982655,0.023004416525990893,0.23195161912513074,0.0007569556257420189,0.0017399680245629454,0.1588047507923971,0.025240855623502624,0.018823346253563168,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.06160469385664408,Cascade(1.092 -> 2.928(45%) -> 3.086(45%))
280,6.5725709243685175,0.5123901731493555,0.23213942349776917,0.11494878690493489,0.03902432384968205,0.23033799246936004,0.0008100367372429202,0.0015261197124833746,0.15109291849117054,0.027325464795233304,0.064981882771102,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.06493905957314812,Cascade(1.034 -> 3.145(45%) -> 3.224(45%))
281,8.171273768478532,0.5239588051427537,0.1932697490436465,0.09356432545564353,0.03865692495957527,0.19364923475746984,0.0010409661956015167,0.0019975313042909617,0.11777866241755058,0.0365751129933071,0.05829016322322021,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.051611122599888884,Cascade(1.094 -> 3.048(45%) -> 3.832(45%))
282,8.272446822240969,0.22860256829329528,0.17566700216308015,0.09962430012522422,0.036015129570338436,0.24112466777630784,0.0008619442234072647,0.0018177044652107359,0.14823199475761661,0.03476367771086216,0.08343785199305237,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.055323738823182346,Cascade(0.990 -> 3.018(45%) -> 3.693(45%))
283,8.372648147432047,0.35418926978063714,0.18273458678911453,0.10521127758601995,0.03484293684219864,0.19801351444693813,0.0012871659540570565,0.0017343483882610933,0.14299930699064092,0.028132418523249898,0.011874784332149765,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.05879112853712479,Cascade(1.104 -> 2.902(45%) -> 3.733(45%))
284,9.123700408627935,0.21158681871489374,0.2555573758691367,0.10022218654473684,0.034080575664951415,0.17208217763387623,0.0010843489182537948,0.001954511525799011,0.1613466579252299,0.029016499290563158,0.04522618929305139,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.055692741611326625,Cascade(1.091 -> 2.937(45%) -> 3.649(45%))
285,5.74929581366526,0.4646178210318719,0.20863194703425586,0.10139313216473712,0.03157307039635616,0.2100202838109457,0.0010665662559464955,0.0017787718607870236,0.15700428411651007,0.026941112653944346,0.14499767982440645,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.05641684689601383,Cascade(1.011 -> 2.743(45%) -> 3.771(45%))
286,5.5775340412729015,0.6579626382740159,0.15523862892089535,0.10767958770359382,0.0318177486825994,0.23643327941785536,0.0014566879351750979,0.0011599707618296566,0.1255441185889024,0.03733024728189669,0.1227600329377855,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.06033683989503167,Cascade(0.998 -> 3.075(45%) -> 3.585(45%))
287,9.59809863383501,0.22898079796339643,0.22997325151482512,0.10406638751171265,0.022221984367461405,0.23789159442606034,0.0012948446366624993,0.0016605982849188317,0.14946779769863114,0.03448104539663854,0.027632158091904613,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.05807706400404368,Cascade(1.020 -> 2.843(45%) -> 3.741(45%))
288,4.845614561440974,0.5383266870399642,0.23343194141414308,0.12324037969550478,0.02502951273960808,0.21476082537058808,0.0013686157884308004,0.0018611958374847748,0.10528762224608973,0.03206243301393585,0.10296764745406878,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.07028173791392439,Cascade(1.041 -> 2.773(45%) -> 4.384(45%))
289,7.832808527327861,0.4770680683044604,0.1533965928349248,0.10787984182216395,0.03585944943240185,0.20181480488711442,0.0010522957274115424,0.0019713089118960922,0.159955743093049,0.03430919379024185,0.02413296299257555,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.06046261864685894,Cascade(1.024 -> 3.011(45%) -> 3.477(45%))
290,8.536434369773849,0.21838504830533162,0.1950559339229554,0.1077885355557209,0.02121615728245469,0.21815692475875534,0.0009394608399505852,0.0013253261771814526,0.1425686301724823,0.03733700009576079,0.052747612788548844,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.06040526257015641,Cascade(0.968 -> 2.894(45%) -> 3.231(45%))
291,7.888939602363401,0.25593703988955313,0.1617477144077103,0.09966752262264938,0.032660954890086254,0.22472056787934358,0.0014132220426095715,0.0012360255089823155,0.1459206462508526,0.02714639791162512,0.052900321481910595,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.05535039839558979,Cascade(0.973 -> 3.138(45%) -> 3.399(45%))
292,7.090398931615477,0.2768981646254676,0.27906766963413226,0.10272956089970602,0.03174227718310062,0.19690360202249038,0.0008761654974658588,0.0018515061322377394,0.1165817321925437,0.030962512990023425,0.1332907663240846,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.057245595320578276,Cascade(1.060 -> 3.134(45%) -> 4.042(45%))
293,5.888110941368675,0.41386026787177654,0.18293584176323596,0.10426826242278442,0.03393636115631423,0.1787470878039905,0.0013112888297556742,0.0015026097855191647,0.1419353884739282,0.03423238011857028,0.1048728412282609,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.05820284023027379,Cascade(1.077 -> 2.512(45%) -> 3.869(45%))
294,6.524684619502497,0.29474954008182985,0.2564380577665043,0.11301954957729865,0.03300220580373733,0.1730631236151171,0.0012522870999578581,0.00191783808678937,0.11273138075818924,0.03573627065493487,0.04955304271175701,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.06371028218459483,Cascade(1.077 -> 2.933(45%) -> 3.278(45%))
295,6.4910775572895325,0.45686568660245935,0.2328356111522229,0.09378345545318671,0.033259546096735586,0.1956288344639597,0.0009246176270022498,0.0016532932339383593,0.13984265129445267,0.026473879907582317,0.14555943230053175,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.05174450633103733,Cascade(1.084 -> 2.918(45%) -> 3.293(45%))
296,7.480677574755052,0.25716779994646205,0.14092704091591288,0.1021354631542404,0.02756355557864137,0.2066973774692534,0.0010715313430398959,0.0015975644393187998,0.13296078963487082,0.0309026000853848,0.09635430953378192,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.05687687783785686,Cascade(1.022 -> 2.910(45%) -> 3.888(45%))
297,7.683597402763111,0.5808240105408208,0.19742455830605293,0.10251093606734668,0.029801571559832336,0.22502253289452392,0.0008947635174249652,0.0017995566976609575,0.15703262732551448,0.030543864584599897,0.0466684132353426,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.057109852468931584,Cascade(0.987 -> 2.692(45%) -> 3.826(45%))
298,5.193473057502989,0.2630135130561528,0.2425522307577657,0.13925318827351427,0.021005115918839856,0.22928262605579236,0.001082947031243383,0.0012302683845824437,0.16808216335317203,0.036509185425689816,0.11460296479621154,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.08089091145989856,Cascade(1.018 -> 2.804(45%) -> 3.586(45%))
299,7.570803922823691,0.45552612630190104,0.20788349591133587,0.10202274605928988,0.032868658690762116,0.21169196642490332,0.0014911981796982188,0.0016760570395640173,0.17172280864470776,0.024740951457559716,0.009896268215504052,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.05680697679789227,Cascade(1.005 -> 2.840(45%) -> 3.331(45%))
300,6.464654098151102,0.2499360497432893,0.21470331359762687,0.1066864994601511,0.029329932920415008,0.241086554263156,0.0012744782086811127,0.0015859180599155152,0.15411261099356585,0.03672569743126859,0.11837383532304917,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.05971391868346225,Cascade(1.064 -> 2.979(45%) -> 3.315(45%))
301,6.533374502539822,0.4212803652126397,0.2750563123422861,0.11894153057377982,0.032438992316978825,0.23740997309803713,0.0005933086002057426,0.001230219716426224,0.16159861779145107,0.03534932611805359,0.06522821319098762,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.06749922661275772,Cascade(0.975 -> 2.722(45%) -> 3.214(45%))
302,6.0646804236650915,0.6708137107057033,0.2525593619099105,0.12390810077357742,0.03117809889598729,0.20232014154428654,0.0005589758279726607,0.001414733705164928,0.1668233832532457,0.031178335991819486,0.04716322316454908,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.07071638311174125,Cascade(1.025 -> 2.951(45%) -> 3.646(45%))
303,6.5289640807146725,0.3664246323660222,0.1712327238597088,0.11435413481089218,0.03640067358165917,0.16419360564584962,0.0012527226599513533,0.0015319203288415568,0.14995896424286853,0.03403140164532554,0.02621774007597578,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.06455974069639826,Cascade(1.060 -> 2.842(45%) -> 2.746(45%))
304,4.441066495194804,0.6674930848479494,0.16885815064975976,0.11923868983729076,0.03220803846339811,0.22427539147376907,0.0013731892919238416,0.0013934005897363335,0.12367978018518591,0.025820392037809614,0.1343251147476762,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.06769069466463222,Cascade(1.028 -> 2.766(45%) -> 3.813(45%))
305,7.429098649232461,0.48456324975321324,0.2968985562922819,0.0998339422282704,0.030373034389746614,0.2044052777253146,0.0009252695710983297,0.0018972296094517712,0.1592499294502929,0.03525664016988644,0.06907525339806625,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0554530696677229,Cascade(0.970 -> 2.779(45%) -> 3.692(45%))
306,4.131012859325095,0.20177947461464057,0.1717961145688196,0.13477477629255033,0.03772236103782762,0.1634426772813642,0.0014584741649454743,0.0014237780444783998,0.17459734705297753,0.02679308587506325,0.1271882415274968,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.07788421592417677,Cascade(1.047 -> 2.926(45%) -> 3.452(45%))
307,6.7212392111747254,0.753558563096792,0.22067071188451703,0.11298627386240993,0.02802556678881436,0.2419836522034042,0.0006782686691434267,0.0017425500826106434,0.14313615419312387,0.03495991542323768,0.0562772481214932,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.06368913497787516,Cascade(1.045 -> 2.831(45%) -> 3.270(45%))
308,7.64428930188402,0.3683401028836622,0.1748339310218772,0.11038066091154784,0.02105770296213067,0.20901413989116496,0.0007941237175997311,0.0015479474500941146,0.1729262920062026,0.030431499355886692,0.057066277925419115,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.06203814151828652,Cascade(1.023 -> 2.532(45%) -> 3.413(45%))
309,8.114644300600213,0.38009565453469096,0.2787954724942207,0.10018720764554018,0.036372596051728136,0.17848277931022483,0.0008563241474096314,0.0017544198733291673,0.15340089744231145,0.030492385757906994,0.0674055781872479,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.055671139873100295,Cascade(1.071 -> 3.019(45%) -> 4.130(45%))
310,8.651181056362816,0.2258504891234814,0.14979163018904285,0.0998033955659521,0.035151924555672204,0.22783127289418242,0.001044752549679553,0.001414618795263747,0.1435129680658634,0.032335092212879536,0.073546124068957,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.05543422129918959,Cascade(1.047 -> 2.958(45%) -> 4.129(45%))
311,5.192146693544856,0.6648841615434639,0.1678429775885404,0.10721021669281035,0.02577312607711465,0.18130073405647004,0.0008499115446798386,0.001340914266650946,0.16461165750113071,0.031386237780108385,0.1275779149035991,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.06004225109726734,Cascade(0.998 -> 2.938(45%) -> 3.561(45%))
312,7.0478924166207,0.3280978473655124,0.2838926495322515,0.12173501120942029,0.02772979742677982,0.16144624978100575,0.0009498881960984012,0.0014273092280031783,0.12051949539471064,0.0320388694943268,0.002245721454014322,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.06930426053818692,Cascade(1.091 -> 2.681(45%) -> 3.787(45%))
313,7.983461227579767,0.5900868577350302,0.2794429925699789,0.1067461968693718,0.034419829805061516,0.1801623849283574,0.0008383921598973014,0.0016906097970147914,0.16953429365806869,0.03397936197132185,0.006994334970787726,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.05975132515263491,Cascade(1.048 -> 3.070(45%) -> 3.368(45%))
314,7.983461227579767,0.5900868577350302,0.2794429925699789,0.1067461968693718,0.034419829805061516,0.1801623849283574,0.0008383921598973014,0.0016906097970147914,0.16953429365806869,0.03397936197132185,0.006994334970787726,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.05975132515263491,Cascade(1.048 -> 3.070(45%) -> 3.368(45%))
315,6.263038286343562,0.3759176785571863,0.25982320763442823,0.11640874638310786,0.0382533346088445,0.18689406567040046,0.0013012121628887296,0.0018734962458397974,0.14714486461190524,0.029744528414383548,0.0463359012118023,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.06587250943612237,Cascade(0.966 -> 3.287(45%) -> 3.314(45%))
316,5.173536062999759,0.56342244175322,0.18138360240538154,0.12472111784653586,0.025146948409571226,0.2046528921095866,0.0014536042011287001,0.0014752718179702998,0.12356952352075773,0.03830238009550244,0.07026943640890117,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0712465023374506,Cascade(0.974 -> 3.541(45%) -> 3.364(45%))
317,7.655128842291786,0.20491044617700185,0.2252503514465004,0.10340981030084155,0.03545757474424068,0.20167100609676708,0.0011512276603366488,0.001530061850406323,0.11293874998391701,0.032765385757542474,0.08692692313372172,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.057668381546500995,Cascade(1.040 -> 3.231(45%) -> 3.626(45%))
318,7.741246683796043,0.28927117724817275,0.20692958775376735,0.11365260143432601,0.02169556866853644,0.2159352051088599,0.0006489542340377948,0.0018543797894520135,0.1712594881136026,0.03300222442800122,0.056884538773213866,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.06411289840656362,Cascade(1.103 -> 2.651(45%) -> 3.215(45%))
319,6.478774661738632,0.338943631604932,0.29388552505204535,0.12552724993311434,0.020942981701860777,0.20305868882760902,0.0012262980058039001,0.0012707689842056074,0.1359017357766743,0.03250933494473807,0.02389641921323757,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.07177310552187771,Cascade(1.022 -> 3.034(45%) -> 3.317(45%))
320,7.4050969789693735,0.314139119237327,0.21583079936875954,0.1297005827890577,0.022193080872795107,0.23727716142414723,0.001222131791017356,0.0012328574194709638,0.1300321310208908,0.03733781789807318,0.015191872719007305,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.07451491993681354,Cascade(1.003 -> 3.240(45%) -> 3.191(45%))
321,7.429098649232461,0.48456324975321324,0.2968985562922819,0.0998339422282704,0.030373034389746614,0.2044052777253146,0.0009252695710983297,0.0018972296094517712,0.1592499294502929,0.03525664016988644,0.06907525339806625,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0554530696677229,Cascade(0.970 -> 2.779(45%) -> 3.692(45%))
322,7.800755782307145,0.687182855364088,0.23691943070704055,0.10692436969037065,0.0300778247638156,0.22778141878912622,0.0006909220882271335,0.00158801067547603,0.12167672029745183,0.02983747319046375,0.034067222649554585,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.05986299819495689,Cascade(1.038 -> 3.027(45%) -> 3.669(45%))
323,5.561175776460849,0.4585511552430774,0.17809026966828725,0.10273808454017361,0.025761419526498387,0.20800760606399896,0.0014773678658024751,0.0014510289234038163,0.12874129264191145,0.02878761536252126,0.10572632005472632,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.05725088893777614,Cascade(1.069 -> 2.757(45%) -> 3.174(45%))
324,6.503111542566428,0.400032398268889,0.23739372424492916,0.1241361363167171,0.03018617027963777,0.23908714472104162,0.0009103133470181717,0.0016825163415240564,0.10655309234684383,0.028129212634576857,0.07634808717673419,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.07086497198016917,Cascade(1.137 -> 2.921(45%) -> 4.068(45%))
325,6.653204616041559,0.4888376513111155,0.15854195194722823,0.1335658205570502,0.026477231541347023,0.19990466226809037,0.0009558822780793227,0.0017218463291272734,0.1309261054042308,0.03168674864433424,0.007071630233460212,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.0770778806550099,Cascade(1.074 -> 3.010(45%) -> 3.000(45%))
326,5.4303404003387845,0.6254417495573318,0.20127526614327254,0.136499850678916,0.0328057739282504,0.248413125220225,0.0006860217060489848,0.0017172497975748268,0.11253396711504221,0.03527380173534621,0.07279298091183177,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.07903869546880639,Cascade(0.980 -> 3.140(45%) -> 3.369(45%))
327,6.710621748372832,0.7872262504734336,0.19084136157553075,0.09190459839215721,0.028053123413094922,0.18869697559697268,0.0005697537033388743,0.0017130875256749691,0.13889045634826575,0.030858963114212722,0.09169655466234755,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.05060294228416644,Cascade(0.965 -> 3.104(45%) -> 3.977(45%))
328,7.724066766133388,0.47289420544430627,0.15965434938136008,0.09644713074808067,0.021347191437658272,0.1703000331153893,0.0014469509233965777,0.001494537954337339,0.12472406943526441,0.02807465610213971,0.024752837058027305,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.053371050012785845,Cascade(1.085 -> 2.889(45%) -> 3.216(45%))
329,8.980809769529706,0.44408462463128967,0.2014560418813144,0.1000083577813463,0.02471729370334556,0.22811370743852355,0.0007383066322986508,0.0018083826223411169,0.13908813734671072,0.029400526825857226,0.015726821871552464,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.05556071472775365,Cascade(1.029 -> 3.050(45%) -> 3.117(45%))
330,5.953079043172288,0.5031063667285713,0.20716457050246437,0.12282868829768857,0.0216375050986554,0.17840302791895735,0.00111509602880945,0.001638473189839146,0.17046087243771083,0.038044309985545206,0.03612438436863725,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.07001408200372913,Cascade(0.989 -> 3.220(45%) -> 3.455(45%))
331,5.37951634360236,0.33816961723790206,0.2760207888224938,0.10720783355418259,0.027656388908507242,0.1939200068121625,0.0014935887669551286,0.001326753002361361,0.16591563319656855,0.026466319335722247,0.14117105221411116,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.06004075617115583,Cascade(1.064 -> 2.738(45%) -> 2.983(45%))
332,6.862763612300021,0.27837460431583266,0.2081079484618196,0.123585347035966,0.033149818924822876,0.206513540706859,0.0011005031491623184,0.0017524109353917788,0.1341049323420236,0.030322047171023436,0.0360622567471369,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.07050620765981058,Cascade(1.038 -> 3.485(45%) -> 3.513(45%))
333,6.307336344688812,0.5626336133367712,0.22904167804345446,0.09090765761451008,0.035722683720628215,0.16950863842034977,0.0009588520248589239,0.0014616475729607931,0.11879695599600211,0.03575453498587662,0.1053756298740981,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.04999913285814576,Cascade(1.025 -> 2.535(45%) -> 3.579(45%))
334,7.7473123776464945,0.38016420060969575,0.2715867053503471,0.10951583994574553,0.027117075076119032,0.1863969539098861,0.000938578075754835,0.0018429851539313244,0.12445561354545476,0.02552025388707286,0.02715895288817865,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.061492300963036255,Cascade(1.076 -> 2.807(45%) -> 3.580(45%))
335,5.892013797305425,0.5824480593074998,0.21966964799344044,0.11947014408855709,0.024645926942215027,0.24680682071318694,0.0005647689830196146,0.0016352729813467516,0.13448365286362837,0.024400014224987037,0.10725214457146028,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.06783991666295781,Cascade(1.020 -> 2.874(45%) -> 3.435(45%))
336,6.436878530773029,0.3284333219302046,0.24844086483744338,0.12701880570941143,0.0309298646760736,0.17242852131815747,0.0008521842093672494,0.0016322527162166598,0.11457380526971568,0.02526353215247959,0.024066934074733835,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.07275002402121092,Cascade(1.043 -> 2.788(45%) -> 3.850(45%))
337,4.398313935940505,0.7642855377933518,0.2286865124520895,0.12589779698351242,0.031062616342449313,0.20213363972045256,0.001427705414105126,0.0012273842022481078,0.140493318448613,0.03916737264913496,0.11134142951804327,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.07201549003597334,Cascade(1.042 -> 3.028(45%) -> 3.373(45%))
338,8.482878902605922,0.6933651695447247,0.24110032343996307,0.10145375640861291,0.021266177317233296,0.2400692492977661,0.0012311816164330674,0.0014062047306100235,0.12206194861683131,0.03477026942959975,0.004873407782305047,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.05645438792505202,Cascade(1.148 -> 2.833(45%) -> 3.562(45%))
339,4.659306316793872,0.35992102536886444,0.24467771935529253,0.12727250678264113,0.029159194514099915,0.19297843693345695,0.0008908177771366811,0.0016943316447533927,0.12487178121293485,0.03793108279669964,0.1352289072099613,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.07291652192223479,Cascade(1.002 -> 3.052(45%) -> 3.737(45%))
340,4.402565381277848,0.6222722302617617,0.2914071327598906,0.11504776722067522,0.02427905105453233,0.19218244232093756,0.001424302286352717,0.0014918242085454254,0.14062392462751552,0.03594774676622679,0.13870473609889505,1,1,0.5,0.6666666666666666,0.483,0.65,0.27,0.5,0,0.06500224699097629,Cascade(1.122 -> 3.226(45%) -> 3.184(45%))
