Year,Inc,Mor,N,MorR,IncR,Key
1792,408411815.54756725,80519686.02407931,2246807390.6235,4.497667686729e-4,0.002334231008714381,37
1793,413673173.50774664,81533464.66144156,2261268652.493816,4.4975797162439776e-4,0.0023341670388154065,37
1794,418968234.3211821,82553744.62166452,2275824942.5426617,4.4974557144441234e-4,0.002334087419686102,37
1795,424297185.7983419,83580560.90611082,2290476715.8800735,4.4973016865433954e-4,0.002333994992478801,37
1796,429660222.39069754,84613949.89130887,2305224435.883653,4.497123094556302e-4,0.0023338923289260125,37
1797,435057544.7543127,85653949.24194475,2320068574.8375325,4.4969248823287277e-4,0.002333781744415243,37
1798,440489359.32921445,86700597.82658035,2335009614.45402,4.496711500852792e-4,0.0023336653117604295,37
1799,445955877.9379402,87753935.63676639,2350048046.28811,4.496486934212861e-4,0.0023335448753070173,37
1800,451457317.39611876,88814003.70809877,2365184372.061797,4.49625472686296e-4,0.0023334220652860903,37
1801,456993899.1940128,89880844.05526532,2380419103.862147,4.4960180094756673e-4,0.0023332983110923096,37
1802,462565849.07271296,90954499.58538936,2395752764.364396,4.4957795293558005e-4,0.002333174857026943,37
1803,468173396.68621904,92035014.02838485,2411185886.9095783,4.495541678522333e-4,0.0023330527767194188,37
1804,473816775.3551415,93122431.88565318,2426719015.467589,4.495306518746488e-4,0.0023329329857304866,37
1805,479496221.8222197,94216798.37904252,2442352704.584346,4.495075806336352e-4,0.0023328162539002235,37
1806,485211975.9657532,95318159.39115866,2458087519.342091,4.4948510180902585e-4,0.002332703218412387,37
1807,490964280.52583677,96426561.4080664,2473924035.271406,4.4946333767891574e-4,0.0023325943966386164,37
1808,496753380.8825453,97542051.47232561,2489862838.189514,4.4944238749990834e-4,0.0023324901978980105,37
1809,502579524.87136865,98664677.14351322,2505904523.9993253,4.494223297180731e-4,0.00233239093422423,37
1810,508442962.6084027,99794486.46075535,2522049698.483931,4.494032240523605e-4,0.0023322968306059796,37
1811,514343946.32058495,100931527.90627675,2538298977.0966916,4.4938511348928005e-4,0.002332208034825771,37
1812,520282730.19234234,102075850.3722123,2554652984.732758,4.4936802619412175e-4,0.002332124626707364,37
1813,526259570.2347966,103227503.13198534,2571112355.4819155,4.4935197728755504e-4,0.002332046626657337,37
1814,532274724.1734674,104386535.81548865,2587677732.373956,4.4933697047072624e-4,0.002331974003536106,37
1815,538328451.3486705,105552998.3868883,2604349767.1253004,4.493229995334363e-4,0.00233190668192152,37
1816,544421012.6272787,106726941.12477115,2621129119.887726,4.4931004976152554e-4,0.0023318445488055696,37
1817,550552670.3272579,107908414.6049376,2638016458.9977646,4.49298099231942e-4,0.002331787459735964,37
1818,556723688.1552998,109097469.68591814,2655012460.728297,4.492871199895325e-4,0.0023317352444035874,37
1819,562934331.1560001,110294157.4969036,2672117809.045903,4.4927707911624935e-4,0.002331687711690091,37
1820,569184865.6708282,111498529.42773482,2689333195.376567,4.492679397029082e-4,0.0023316446542114688,37
1821,575475559.3060014,112710637.1207801,2706659318.380529,4.4925966172571906e-4,0.002331605852397032,37
1822,581806680.9089066,113930532.46462904,2724096883.7365274,4.492522028301744e-4,0.0023315710781295616,37
1823,588178500.5524998,115158267.58948667,2741646603.936224,4.492455190290734e-4,0.002331540097965452,37
1824,594591289.5268074,116393894.8640894,2759309198.089826,4.4923956532125193e-4,0.0023315126759608637,37
1825,601045320.3366553,117637466.89396836,2777085391.743591,4.492342962353632e-4,0.0023314885761363136,37
1826,607540866.7049533,118889036.52092381,2794975916.7094107,4.492296663033605e-4,0.0023314675646090347,37
1827,614078203.5809937,120148656.82359666,2812981510.9064984,4.492256304696064e-4,0.0023314494114171644,37
1828,620657607.1532024,121416381.11902125,2831102918.2152395,4.492221444411243e-4,0.0023314338920595802,37
1829,627279354.8657634,122692262.96503991,2849340888.343249,4.49219164983419e-4,0.0023314207887769342,37
1830,633943725.4385644,123976356.16346614,2867696176.7035275,4.4921665016625694e-4,0.002331409891598495,37
1831,640650998.8899914,125268714.7638964,2886169544.304465,4.4921455956425374e-4,0.0023314009991769157,37
1832,647401456.5621437,126569393.06808,2904761757.65139,4.492128544168662e-4,0.002331393919431682,37
1833,654195381.1480696,127878445.63476294,2923473588.659302,4.492114977517374e-4,0.0023313884700216446,37
1834,661033056.7206451,129195927.28492638,2942305814.5764284,4.4921045447506095e-4,0.0023313844786658367,37
1835,667914768.7627531,130521893.10734591,2961259217.9181666,4.492096914326956e-4,0.002331381783330204,37
1836,674840804.1984582,131856398.46440627,2980334586.410963,4.4920917744558384e-4,0.002331380232296586,37
1837,681811451.4249022,133199498.99811275,2999532712.945617,4.492088833226304e-4,0.0023313796841294082,37
1838,688827000.3446789,134551250.63624582,3018854395.539536,4.4920878185389e-4,0.0023313800075543895,37
1839,695887742.3984646,135911709.59861115,3038300437.307416,4.4920884778680087e-4,0.002331381081262235,37
1840,702993970.5977129,137280932.40334213,3057871646.439848,4.4920905778803787e-4,0.0023313827936491754,37
1841,710145979.5572442,138658975.87321717,3077568836.189334,4.492093903932865e-4,0.0023313850425052685,37
1842,717344065.5275831,140045897.14195937,3097392824.8632054,4.492098259469891e-4,0.0023313877346604573,37
1843,724588526.426921,141441753.6604898,3117344435.8229384,4.4921034653396045e-4,0.002331390785597263,37
1844,731879661.8725964,142846603.20311004,3137424497.4893885,4.492109359046124e-4,0.002331394119038075,37
1845,739217773.2120036,144260503.87359312,3157633843.3534675,4.492115793953388e-4,0.0023313976665142065,37
1846,746603163.5528607,145683514.1111661,3177973311.9917974,4.4921226384541556e-4,0.002331401366923103,37
1847,754036137.7927788,147115692.6963694,3198443747.0869145,4.4921297751162996e-4,0.0023314051660792983,37
1848,761517002.6480882,148557098.75678304,3219045997.4515963,4.492137099817245e-4,0.002331409016263976,37
1849,769046066.6818929,150007791.7726096,3239780917.0569067,4.492144520876052e-4,0.0023314128757773857,37
1850,776623640.3313311,151467831.58210933,3260649365.063593,4.4921519581911644e-4,0.0023314167084977654,37
1851,784250035.9340333,152937278.3868826,3281652205.8564663,4.49215934239078e-4,0.0023314204834498664,37
1852,791925567.7537744,154416192.75699726,3302790309.0814366,4.492166614001835e-4,0.002331424174385652,37
1853,799650552.0053278,155904635.63596144,3324064549.6848836,4.4921737226426034e-4,0.002331427759379289,37
1854,807425306.878531,157402668.34554198,3345475807.9550786,4.4921806262429234e-4,0.002331431220438149,37
1855,815250152.561585,158910352.5904311,3367024969.5653872,4.49218729029531e-4,0.002331434543131148,37
1856,823125411.2636057,160427750.46276486,3388712925.6189876,4.4921936871395503e-4,0.0023314377162354347,37
1857,831051407.2364597,161954924.4464975,3410540572.6949096,4.4921997952826503e-4,0.0023314407314020853,37
1858,839028466.7959089,163491937.4216372,3432508812.8951497,4.492205598755512e-4,0.002331443582841279,37
1859,847056918.3421018,165038852.66834852,3454618553.8926916,4.4922110865071064e-4,0.002331446267027119,37
1860,855137092.3794444,166595733.8709285,3476870708.980264,4.49221625183651e-4,0.0023314487824221113,37
1861,863269321.535887,168162645.12166244,3499266197.119673,4.4922210918628267e-4,0.0023314511292210965,37
1862,871453940.5816662,169739650.92456722,3521805942.991567,4.4922256070326023e-4,0.0023314533091143325,37
1863,879691286.4475385,171326816.19902855,3544490877.0455427,4.492229800664095e-4,0.00233145532506923,37
1864,887981698.2425437,172924206.28334028,3567321935.5504303,4.4922336785274995e-4,0.0023314571811302144,37
1865,896325517.27134,174531886.93815234,3590300060.644736,4.4922372484600234e-4,0.002331458882236018,37
1866,904723087.0511447,176149924.34983584,3613426200.3870873,4.4922405200145975e-4,0.002331460434053726,37
1867,913174753.3283185,177778385.13377148,3636701308.806677,4.4922435041407614e-4,0.002331461842828764,37
1868,921680864.0946319,179417336.33756915,3660126345.953604,4.492246212896285e-4,0.0023314631152500363,37
1869,930241769.6032472,181066845.4442256,3683702277.949089,4.492248659187928e-4,0.0023314642583293693,37
1870,938857822.3844506,182726980.37522718,3707430077.035514,4.492250856539736e-4,0.0023314652792944058,37
1871,947529377.2611666,184397809.49360353,3731310721.6262636,4.4922528188872106e-4,0.0023314661854940888,37
1872,956256791.3642874,186079401.6069396,3755345196.3553405,4.492254560395717e-4,0.0023314669843158826,37
1873,965040424.1478459,187771825.97035125,3779534492.126747,4.49225609530145e-4,0.002331467683113879,37
1874,973880637.4040599,189475152.28943038,3803879606.16362,4.49225743777336e-4,0.0023314682891469652,37
1875,982777795.278277,191189450.72316545,3828381542.0571065,4.4922586017944334e-4,0.0023314688095262453,37
1876,991732264.2838413,192914791.8868419,3853041309.8150105,4.492259601060736e-4,0.0023314692511709266,37
1877,1000744413.3169078,194651246.8549278,3877859925.910175,4.492260448896784e-4,0.00233146962077193,37
1878,1009814613.6712265,196398887.16394913,3902838413.328652,4.4922611581857234e-4,0.0023314699247624924,37
1879,1018943239.0529146,198157784.8153586,3927977801.6176324,4.492261741312995e-4,0.002331470169295093,37
1880,1028130665.5952368,199928012.27840272,3953279126.9331913,4.492262210122106e-4,0.002331470360224038,37
1881,1037377271.8734106,201709642.49298966,3978743432.087829,4.492262575881325e-4,0.0023314705030930997,37
1882,1046683438.9194527,203502748.8725623,4004371766.5978513,4.492262849260066e-4,0.002331470603127638,37
1883,1056049550.2370793,205307405.3069787,4030165186.7306094,4.492263040313882e-4,0.0023314706652306583,37
1884,1065475991.816676,207123686.1654034,4056124755.5516024,4.492263158477045e-4,0.002331470693982321,37
1885,1074963152.1503463,208951666.29921135,4082251542.971485,4.4922632125617276e-4,0.0023314706936424204,37
1886,1084511422.2470517,210791421.04490772,4108546625.792998,4.492263210762911e-4,0.0023314706681554272,37
1887,1094121195.6478496,212643026.22706476,4135011087.7578397,4.4922631606682007e-4,0.0023314706211576826,37
1888,1103792868.4412417,214506558.16127792,4161646019.5935044,4.4922630692717763e-4,0.0023314705559864036,37
1889,1113526839.2786367,216382093.6571432,4188452519.060124,0.00044922629429918186,0.002331470475690159,37
1890,1123323509.3899355,218269710.02125624,4215431690.997311,4.4922627876907526e-4,0.00233147038304053,37
1891,1133183282.599243,220169485.0602354,4242584647.371051,4.4922626086977695e-4,0.002331470280544687,37
1892,1143106565.3407142,222081497.08376953,4269912507.320646,4.492262410833095e-4,0.0023314701704586485,37
1893,1153093766.6745355,224005824.90769085,4297416397.205758,4.4922621984335554e-4,0.0023314700548009966,37
1894,1163145298.3030462,225942547.85707492,4325097450.653537,4.4922619753790406e-4,0.0023314699353668856,37
1895,1173261574.5870023,227891745.76936707,4352956808.605884,4.492261745119495e-4,0.002331469813742155,37
1896,1183443012.5619867,229853498.9975368,4380995619.366854,4.4922615107021244e-4,0.0023314696913174244,37
1897,1193690031.9549656,231827888.41326028,4409215038.650233,4.4922612747985393e-4,0.002331469569302027,37
1898,1204003055.2009926,233814995.41013092,4437616229.627266,4.4922610397316227e-4,0.0023314694487376977,37
1899,1214382507.460063,235814901.90689906,4466200362.974621,4.492260807501861e-4,0.0023314693305119052,37
1900,1224828816.6341166,237827690.35074034,4494968616.922531,4.49226057981305e-4,0.0023314692153707803,37
1901,1235342413.384193,239853443.72055322,4523922177.303185,4.492260358097163e-4,0.00233146910393155,37
1902,1245923731.1477346,241892245.5302852,4553062237.599353,4.492260143538306e-4,0.0023314689966944576,37
1903,1256573206.1560411,243944179.83228877,4582389998.993259,4.492259937095662e-4,0.002331468894054116,37
1904,1267291277.4518743,246009331.22070596,4611906670.415743,4.492259739525338e-4,0.0023314687963102766,37
1905,1278078386.90721,248087784.83488217,4641613468.595666,4.4922595514010956e-4,0.0023314687036779884,37
1906,1288934979.2411435,250179626.3628088,4671511618.109642,4.492259373133897e-4,0.002331468616297146,37
1907,1299861502.0379364,252284942.04459482,4701602351.432038,4.4922592049902903e-4,0.0023314685342414204,37
1908,1310858405.7652175,254403818.6759671,4731886908.985308,4.4922590471095696e-4,0.00233146845752657,37
1909,1321926143.792325,256536343.6117991,4762366539.190611,4.4922588995197917e-4,0.002331468386118158,37
1910,1333065172.4087975,258682604.76966813,4793042498.518786,4.4922587621525984e-4,0.002331468319938663,37
1911,1344275950.8430097,260842690.63344088,4823916051.54164,4.492258634856899e-4,0.002331468258874017,37
1912,1355558941.2809496,263016690.25688696,4854988470.983567,4.4922585174114624e-4,0.0023314682027795954,37
1913,1366914608.8851433,265204693.26732036,4886261037.77353,4.4922584095364053e-4,0.0023314681514856554,37
1914,1378343421.8137174,267406789.86926886,4917735041.097376,4.4922583109036724e-4,0.002331468104802271,37
1915,1389845851.2396078,269623070.8481707,4949411778.450507,4.492258221146522e-4,0.002331468062523784,37
1916,1401422371.3699043,271853627.57409924,4981292555.690911,4.4922581398680725e-4,0.002331468024432787,37
1917,1413073459.4653413,274098552.00551456,5013378687.092558,4.4922580666489654e-4,0.0023314679903036714,37
1918,1424799595.8599234,276357936.6930424,5045671495.399154,4.492258001054182e-4,0.0023314679599057754,37
1919,1436601263.980693,278631874.78328,5078172311.878266,4.4922579426390994e-4,0.0023314679330061427,37
1920,1448478950.367636,280920460.02262974,5110882476.375829,4.4922578909547785e-4,0.0023314679093719335,37
1921,1460433144.6937246,283223786.7611583,5143803337.371012,4.492257845552599e-4,0.002331467888772502,37
1922,1472464339.785101,285541949.95648414,5176936252.031472,4.49225780598826e-4,0.0023314678709811802,37
1923,1484573031.6413949,287875045.17769074,5210282586.268987,4.492257771825188e-4,0.0023314678557767752,37
1924,1496759719.4561841,290223168.6092672,5243843714.795465,4.492257742637424e-4,0.0023314678429448205,37
1925,1509024905.6375873,292586417.0550748,5277621021.179346,4.492257718012016e-4,0.002331467832278592,37
1926,1521369095.8289964,294964887.9423412,5311615897.902385,4.4922576975509743e-4,0.002331467823579923,37
1927,1533792798.929949,297358679.3256806,5345829746.416819,4.492257680872826e-4,0.0023314678166598247,37
1928,1546296527.1171346,299767889.8911407,5380263977.202933,4.492257667613811e-4,0.0023314678113389438,37
1929,1558880795.8655412,302192618.96027696,5414920009.82701,4.492257657428752e-4,0.0023314678074478714,37
1930,1571546123.9697394,304632966.49425256,5449799272.999676,4.4922576499916415e-4,0.00233146780482732,37
1931,1584293033.5653052,307089033.09796625,5484903204.634644,4.4922576449959794e-4,0.002331467803328181,37
1932,1597122050.1503808,309560920.0242064,5520233251.907842,4.4922576421548867e-4,0.002331467802811489,37
1933,1610033702.6073773,312048729.1778321,5555790871.316956,4.492257641201024e-4,0.002331467803148299,37
1934,1623028523.2248135,314552563.11998165,5591577528.741358,4.492257641886347e-4,0.002331467804219483,37
1935,1636107047.7192981,317072525.07230747,5627594699.502434,4.4922576439817327e-4,0.002331467805915477,37
1936,1649269815.257652,319608718.92123896,5663843868.424329,4.492257647276462e-4,0.0023314678081359655,37
1937,1662517368.479172,322161249.22227246,5700326529.8950815,4.4922576515776254e-4,0.0023314678107895304,37
1938,1675850253.5180361,324730221.20428836,5737044187.928169,4.492257656709447e-4,0.002331467813793269,37
1939,1689269020.0258546,327315740.7738962,5773998356.224461,4.49225766251254e-4,0.002331467817072383,37
1940,1702774221.1943607,329917914.51980776,5811190558.234574,4.492257668843119e-4,0.0023314678205597554,37
1941,1716366413.778251,332536849.7172368,5848622327.221653,4.4922576755721715e-4,0.002331467824195508,37
1942,1730046158.118166,335172654.332329,5886295206.324547,4.492257682584628e-4,0.0023314678279265613,37
1943,1743814018.1638212,337825437.02661747,5924210748.621409,4.4922576897784926e-4,0.0023314678317061903,37
1944,1757670561.4972844,340495307.1615093,5962370517.19371,4.492257697063997e-4,0.0023314678354935817,37
1945,1771616359.3563986,343182374.80279845,6000776085.190672,4.4922577043627433e-4,0.0023314678392533984,37
1946,1785651986.6583571,345886750.7252087,6039429035.894115,4.492257711606874e-4,0.0023314678429553555,37
1947,1799778022.0234287,348608546.41696525,6078330962.783737,4.4922577187382417e-4,0.0023314678465738087,37
1948,1813995047.798831,351347874.08439517,6117483469.602813,4.492257725707622e-4,0.00233146785008735,37
1949,1828303650.0827594,354104846.65655714,6156888170.424309,4.492257732473948e-4,0.0023314678534784336,37
1950,1842704418.7487593,356879577.78993845,6196546689.7179775,4.4922577390035676e-4,0.0023314678567330042,37
1951,1857197872.7382648,359672736.19738394,6236460435.311161,4.4953193479284743e-4,0.0023311966889193445,37
1952,1871777905.8661535,362485777.5831852,6276611361.145514,4.4944454582559014e-4,0.002329321377724969,37
1953,1886436903.082153,365312822.71938217,6316973789.21951,4.4821451440193164e-4,0.002326682752559355,37
1954,1901173935.355265,368147042.02243876,6357539116.5591,4.460674946809967e-4,0.0023243742516463333,37
1955,1915993891.657927,370984101.360128,6398316063.461025,4.4354832495862055e-4,0.0023231026796592153,37
1956,1930904800.9073424,373822844.8430254,6439324633.733548,4.4088638378614434e-4,0.0023231186694825496,37
1957,1945916073.7188706,376661948.62979674,6480591678.369069,4.3804053594421316e-4,0.0023246213795763246,37
1958,1961038455.1633341,379500880.8658908,6522151138.838601,4.353979933974217e-4,0.002327651876296968,37
1959,1976281620.6290202,382342478.54619104,6564037260.09129,4.33303093984602e-4,0.0023318090662766268,37
1960,1991652489.1958182,385190346.41417146,6606279093.941955,4.3177089297168135e-4,0.002336608053999345,37
1961,2007154995.0816805,388048330.6643839,6648898824.820842,4.3083909192244093e-4,0.0023415856263228644,37
1962,2022790315.635961,390920430.37425715,6691911407.347486,4.304070348393191e-4,0.002346347515948904,37
1963,2038557741.9556608,393809101.6323303,6735326072.901434,4.3013098660462295e-4,0.002350774387869334,37
1964,2054456899.831122,396714386.0507042,6779152331.628364,4.2972668274427947e-4,0.0023550562612891257,37
1965,2070489039.3786304,399635226.50772995,6823404135.94626,4.2916230295408757e-4,0.0023594404179930425,37
1966,2086656810.9731574,402570890.597472,6868100096.392839,4.2844829629205334e-4,0.002364073401865738,37
1967,2102963571.1653752,405520237.9831219,6913261715.51946,4.2754188077889755e-4,0.0023689634212124204,37
1968,2119412041.2705426,408482163.81774753,6958909792.640783,4.265214777945048e-4,0.0023738896272084828,37
1969,2136002630.639829,411456438.8993241,7005058582.648585,4.2547750419412477e-4,0.002378451718577119,37
1970,2152733373.726776,414443137.1608451,7051715238.696539,4.244421481924743e-4,0.0023823684161342284,37
1971,2169600849.632619,417442491.2826989,7098881363.7483425,4.234146110963231e-4,0.0023855437065556915,37
1972,2186601868.1915812,420454565.1681544,7146557484.405594,4.2234955335965284e-4,0.00238816682269386,37
1973,2203735270.1121197,423479136.8504948,7194748811.622162,4.2125385969076493e-4,0.00239062380922112,37
1974,2221002970.963699,426516315.2626032,7243469417.663141,4.2018180463182064e-4,0.0023933514874810804,37
1975,2238409507.632524,429566608.9593875,7292741988.588673,4.1922212128329983e-4,0.0023966127485623434,37
1976,2255960617.5549407,432631266.76204604,7342594977.179921,4.184118168320188e-4,0.00240040674875961,37
1977,2273661391.9034553,435711300.8425027,7393057005.656306,4.1767488732692465e-4,0.002404539744388139,37
1978,2291515268.9146566,438807268.55816257,7444153723.921287,4.170079358645329e-4,0.0024087285470429367,37
1979,2309523145.747332,441920031.2847667,7495903737.96485,4.1642591455942244e-4,0.002412596196839008,37
1980,2327683602.7589636,445050446.352606,7548318543.129726,4.159430816856697e-4,0.0024158880359012222,37
1981,2345993730.650386,448199586.59138656,7601404390.080596,4.1557425778664006e-4,0.002418497343252088,37
1982,2364450599.435227,451368421.2854293,7655165377.992531,4.152486424375455e-4,0.002420525906178047,37
1983,2383052584.2319274,454557156.50637656,7709608576.025155,4.148898526254642e-4,0.0024222499481605605,37
1984,2401800650.6514344,457765657.77262294,7764748545.651478,4.1446749222077945e-4,0.0024240385075786288,37
1985,2420698299.51072,460993702.00331545,7820608273.536277,4.1401766511401706e-4,0.002426147528939104,37
1986,2439750301.842431,464241498.119428,7877216616.255126,4.135489515501321e-4,0.002428620742434918,37
1987,2458961497.2256637,467508834.0976734,7934604675.471632,4.129754902860311e-4,0.002431437601742122,37
1988,2478337051.6130652,470795062.71039706,7992807446.011853,4.123188337985166e-4,0.002434624955948698,37
1989,2497882149.7053957,474100149.2409125,8051862363.639548,4.1166033084660006e-4,0.002438126601999563,37
1990,2517601338.012878,477424683.09841627,8111807351.841312,4.1109282756578223e-4,0.0024418322091722955,37
1991,2537498412.9141293,480770092.7888266,8172680963.815703,4.106859472485688e-4,0.0024455880843028163,37
1992,2557575899.6726856,484137820.1872171,8234519245.1066675,4.1036434813524186e-4,0.002449219590263728,37
1993,2577834825.2951956,487528470.1605666,8297355438.736184,4.100334146193911e-4,0.0024525473373406227,37
1994,2598274858.1103277,490942167.65984577,8361219605.1638565,4.096546891127201e-4,0.0024554123354931143,37
1995,2618894644.652976,494378922.0671175,8426137010.871592,4.092586789161887e-4,0.002457713401217986,37
1996,2639692015.187565,497839221.90262,8492131045.769391,4.0888510783021925e-4,0.002459370465842203,37
1997,2660664299.1766267,501323503.4982783,8559222969.188449,4.0847333881605704e-4,0.00246037733322772,37
1998,2681809162.6649313,504831519.47779185,8627433961.46045,4.079755291252497e-4,0.0024608240976770565,37
1999,2703125133.960324,508362971.92542136,8696787404.880255,0.00040740219683973647,0.0024608236831422992,37
2000,2724611551.027255,511917770.90798974,8767309185.09841,4.068158465656004e-4,0.002460448467564683,37
2001,2746267947.045409,515496501.68455964,8839026287.284737,4.0625977537748153e-4,0.002459677294258657,37
2002,2768093478.4643526,519099644.4191389,8911964694.041325,4.056646977708866e-4,0.0024584637741201032,37
2003,2790087040.3445826,522726915.5606522,8986149443.023561,4.0498060926397997e-4,0.002456804185828638,37
2004,2812247432.4644957,526377909.8650471,9061605540.01966,4.042030304495045e-4,0.002454694602399512,37
2005,2834573574.178362,530052308.15850145,9138355395.708096,4.033746862122899e-4,0.002452147390598278,37
2006,2857064060.6654167,533750332.50626665,9216423686.76121,4.0253242003698185e-4,0.0024491323676869062,37
2007,2879717636.2661223,537472045.5936127,9295831730.262215,4.016174102693894e-4,0.002445715017638528,37
2008,2902534343.091683,541216942.828158,9376606164.190578,4.0060588503994433e-4,0.00244212427282071,37
2009,2925516536.853272,544984738.415672,9458784509.402037,3.995474513690677e-4,0.002438588799869181,37
2010,2948668266.576005,548775747.3902557,9542412447.257732,3.9854075415365095e-4,0.0024351993605276397,37
2011,2972083187.4044204,552614161.7539003,9752446254.944468,3.969565779643999e-4,0.0024165686358947345,37
2012,2995778473.148995,556512808.5076631,9962260419.47656,3.938429457268822e-4,0.0023904935414801563,37
2013,3019698585.3811483,560457261.0240027,10172464163.265484,3.89664141758904e-4,0.0023612192554867753,37
2014,3043806638.7276473,564437865.0734957,10383972413.562618,3.8486299483663416e-4,0.002329754238840345,37
2015,3068074718.901389,568448391.3390766,10597474542.0036,3.7973571164637873e-4,0.002296824762435099,37
2016,3092481650.0994406,572485278.9280722,10813149413.19905,3.7448204485333376e-4,0.0022630508548374985,37
2017,3117011671.1457677,576546149.9918717,11030880977.598587,3.6914290851013494e-4,0.0022289716566513966,37
2018,3141653872.041942,580628401.2088922,11250686145.900623,3.637212372764692e-4,0.0021950531821613283,37
2019,3166402061.8659997,584729752.8297503,11472563300.206615,3.5826940895640214e-4,0.002161689826533296,37
2020,3191254068.034743,588848703.2905481,11696489124.10537,3.528970890017722e-4,0.0021291864855759682,37
2021,3216210762.280829,592985148.2426071,11922466501.84779,3.4769417713114976e-4,0.0020977119522821736,37
2022,3241275205.9397783,597139532.7788773,12150446461.476723,3.426515642176023e-4,0.002067396470740273,37
2023,3266452374.059944,601312015.6629015,12380251639.638638,0.00033776933418656533,0.002038374807446037,37
2024,3291748904.303877,605503139.0568357,12611637877.139462,3.3308135058738876e-4,0.002010739735864533,37
2025,3317172589.6863785,609713932.9749604,12844375337.053877,3.2865510324977864e-4,0.0019845276424511034,37
2026,3342731679.2795897,613946589.7685837,13078292646.135406,3.245366869192178e-4,0.0019596850255723486,37
2027,3368434003.2036448,618203243.4968897,13313238460.38553,3.2066103534958987e-4,0.0019361504920051666,37
2028,3394287294.8878994,622485009.4514565,13549010344.544952,3.1697165693062024e-4,0.0019139146628146088,37
2029,3420300045.342758,626792899.3503623,13785378358.641745,3.134651836153725e-4,0.0018929666365816752,37
2030,3446480640.550685,631128041.5887731,14022114671.483767,3.101905518552139e-4,0.0018732727811388474,37
2031,3472836939.6522155,635492709.101262,14259040318.4913,3.071837906148113e-4,0.001854726985152807,37
2032,3499376018.04493,639888860.8804879,14495928198.135809,3.0437749621519127e-4,0.00183724612721423,37
2033,3526104256.618764,644317440.6458734,14732399484.74299,3.0171465507652635e-4,0.0018208089522304927,37
2034,3553027975.0617127,648779085.3683553,14968021184.123037,2.991923619290485e-4,0.001805401317760768,37
2035,3580152922.227212,653274556.588661,15202443690.331778,2.9686014101335656e-4,0.001790980717093905,37
1700,0,0,1234281163.0000002,0.0014457367973240468,0.001739930554559475,38
1701,4058897.9036156605,1656422.4307589587,1235305117.8238506,0.0011987043966405935,0.004357472754014682,38
1702,9950311.386076361,2999248.2697499474,1237988281.5919406,0.0010090988025286758,0.004986520450513011,38
1703,16175787.191908536,4214076.53731159,1242531620.7870421,9.612476405426531e-4,0.0050126139552919185,38
1704,22357333.388798993,5398758.622256439,1248825307.4328167,9.414618858787561e-4,0.004902237269186849,38
1705,28402676.12890868,6564106.284862302,1256710190.3994884,9.180527027480215e-4,0.004744425783482935,38
1706,34272143.35764154,7703739.877402616,1266024709.2263548,8.881615304304158e-4,0.004559715333161315,38
1707,39942316.948195495,8811127.611373687,1276610619.6308014,8.535131940839312e-4,0.004359702299828093,38
1708,45401036.10515497,9881826.10967632,1288315844.8409796,8.160995064977391e-4,0.004153726755261836,38
1709,50645266.60723569,10913424.128429458,1300996992.6236277,7.776245834814912e-4,0.0039491625099156375,38
1710,55679086.852499455,11905214.454508126,1314521216.9122741,7.394354207563283e-4,0.003751450620907295,38
1711,60511753.79069103,12857826.074772129,1328767302.9904714,7.025292078479827e-4,0.0035643066496428024,38
1712,65156026.98583587,13772876.617284263,1343626147.5575547,6.675893889258363e-4,0.0033900138695204794,38
1713,69626765.5201792,14652655.087095497,1359000607.3428836,6.350403186618972e-4,0.003229743944010534,38
1714,73939860.81519534,15499867.437049763,1374805203.560257,6.051014281516895e-4,0.0030838423873245685,38
1715,78111492.52941988,16317442.902102455,1390965212.427069,5.778400800297957e-4,0.002952075916491806,38
1716,82157527.4431799,17108375.593984567,1407416099.9736755,5.532153286791001e-4,0.002833829898901569,38
1717,86093184.46846186,17875622.346153542,1424102503.7236176,5.311148327261608e-4,0.0027282558325109766,38
1718,89932754.46422254,18622020.13347072,1440977532.4123554,5.113822465606184e-4,0.0026343845293433157,38
1719,93689651.4129246,19350274.494064532,1458001315.1285431,4.938371424915018e-4,0.0025511963976127226,38
1720,97375983.19353756,20062857.46101775,1475141286.1188614,4.782922906645232e-4,0.002477693251837319,38
1721,101003058.24142951,20762098.299515337,1492370053.1378362,4.645590302561854e-4,0.0024129023627039426,38
1722,104581076.01777755,21450112.47954688,1509665581.304488,4.5245692635891097e-4,0.0023559171421362055,38
1723,108119265.65921132,22128824.02627526,1527010328.9628036,4.418165693208781e-4,0.002305902233620949,38
1724,111625982.83175908,22799981.14088171,1544390600.507397,4.324814111098776e-4,0.0022620950091594024,38
1725,115108752.81999816,23465162.313225683,1561796095.124868,0.00042430892069031173,0.002223806751527416,38
1726,118574380.35887651,24125797.50173504,1579219376.5226266,4.171697339103203e-4,0.0021904175661346826,38
1727,122028979.14362998,24783172.790078923,1596655507.2367654,4.109477907781017e-4,0.0021613737866060584,38
1728,125478059.30917832,25438447.98754531,1614101686.0062742,4.055392594980294e-4,0.002136181396569588,38
1729,128926603.98261933,26092672.168930512,1631556935.0914953,4.008511798769699e-4,0.0021143992955533026,38
1730,132379002.93367127,26746769.390169237,1649021799.9816284,3.9680216938528144e-4,0.0020956417710886388,38
1731,135839362.52681956,27401603.923741415,1666498095.9526768,3.9331777671707284e-4,0.0020795570277894575,38
